No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
1,Joey Daini,INF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/joeydaini8x5x,joeydaini8x5x,Sacramento City,2020-21,sacramentocity,2021
7,Maimu Kobayoshi,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/maimukobayoshij1sw,maimukobayoshij1sw,Sacramento City,2020-21,sacramentocity,2021
26,Tanner Tweedt,C/OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/tannertweedtwe89,tannertweedtwe89,Sacramento City,2020-21,sacramentocity,2021
2,Noah McCoy,INF/OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/noahmccoyrouh,noahmccoyrouh,Sacramento City,2020-21,sacramentocity,2021
3,Dan Sayre,SS/CF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/dansayre9dvj,dansayre9dvj,Sacramento City,2020-21,sacramentocity,2021
28,Greg Nichols,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/gregnicholso7t6,gregnicholso7t6,Sacramento City,2020-21,sacramentocity,2021
10,Nick Bello,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/nickbelloonb7,nickbelloonb7,Sacramento City,2020-21,sacramentocity,2021
4,Chase Patton,C/OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/chasepatton6016,chasepatton6016,Sacramento City,2020-21,sacramentocity,2021
13,Kade McKechnie,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/kademckechnie0mnr,kademckechnie0mnr,Sacramento City,2020-21,sacramentocity,2021
8,Will Asby,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/willasbylk4t,willasbylk4t,Sacramento City,2020-21,sacramentocity,2021
36,Luke Davies,1B/OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/lukedaviesyo67,lukedaviesyo67,Sacramento City,2020-21,sacramentocity,2021
5,Brandon Shaldone,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/brandonshaldone6657,brandonshaldone6657,Sacramento City,2020-21,sacramentocity,2021
46,Sutton Tompkins,RHP/UTIL,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/suttontompkins2ph9,suttontompkins2ph9,Sacramento City,2020-21,sacramentocity,2021
22,Mason Poisson,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/masonpoissoni301,masonpoissoni301,Sacramento City,2020-21,sacramentocity,2021
32,Cole Eigenhuis,RHP,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/coleeigenhuisgab5,coleeigenhuisgab5,Sacramento City,2020-21,sacramentocity,2021
