No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
33,Cory Clevenger,UTL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/coryclevengeruixn,coryclevengeruixn,Desert,2012-13,desert,2013
3,Bryce McKee,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/brycemckeea0a7,brycemckeea0a7,Desert,2012-13,desert,2013
22,Connor Garrison,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/connorgarrison97s0,connorgarrison97s0,Desert,2012-13,desert,2013
23,Sean Lorenger,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/seanlorengerf8g2,seanlorengerf8g2,Desert,2012-13,desert,2013
32,Emilio Alcantar,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/emilioalcantarhs69,emilioalcantarhs69,Desert,2012-13,desert,2013
19,Cody Barnhoorn,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/codybarnhoorn96kh,codybarnhoorn96kh,Desert,2012-13,desert,2013
5,Gabe Munoz,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/gabemunozb8xz,gabemunozb8xz,Desert,2012-13,desert,2013
13,Ollie Inzunza,RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ollieinzunzavv3a,ollieinzunzavv3a,Desert,2012-13,desert,2013
2,Joseph Rivas,UTL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/josephrivas30q5,josephrivas30q5,Desert,2012-13,desert,2013
1,Ray Sanchez,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/raysanchezsdtg,raysanchezsdtg,Desert,2012-13,desert,2013
21,Dylan Lauwer,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dylanlauwerwae7,dylanlauwerwae7,Desert,2012-13,desert,2013
8,Jose Lozano,3B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/joselozanogucg,joselozanogucg,Desert,2012-13,desert,2013
7,Ianh Ochoa,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ianhochoafajm,ianhochoafajm,Desert,2012-13,desert,2013
14,Colt Cooper,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/coltcooper8p4h,coltcooper8p4h,Desert,2012-13,desert,2013
31,Jono Tellier,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jonotellier8uxq,jonotellier8uxq,Desert,2012-13,desert,2013
29,Billy Martinez,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/billymartineziya3,billymartineziya3,Desert,2012-13,desert,2013
17,Taber Reid,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/taberreid77hq,taberreid77hq,Desert,2012-13,desert,2013
10,Harry Estep,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/harryestepe6ax,harryestepe6ax,Desert,2012-13,desert,2013
20,Sean Lopez,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/seanlopezb5hb,seanlopezb5hb,Desert,2012-13,desert,2013
15,Jeremy Moniot,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jeremymoniotjh1q,jeremymoniotjh1q,Desert,2012-13,desert,2013
4,Robert Hook,RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/roberthook89gs,roberthook89gs,Desert,2012-13,desert,2013
