No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
1,Clayton Andrews,CF/P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/claytonandrews9nuq,claytonandrews9nuq,Cabrillo,2016-17,cabrillo,2017
10,Jairus Richards,OF/P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jairusrichards2npo,jairusrichards2npo,Cabrillo,2016-17,cabrillo,2017
9,Nick Ciandro,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nickciandrogwwj,nickciandrogwwj,Cabrillo,2016-17,cabrillo,2017
6,Adam Rossit,SS,So,https://www.cccaasports.org/sports/bsb/2016-17/players/adamrossit5wtk,adamrossit5wtk,Cabrillo,2016-17,cabrillo,2017
5,Digger Gugale,1B/3B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/diggergugales5p3,diggergugales5p3,Cabrillo,2016-17,cabrillo,2017
13,Zach Thibaut,SS/3B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/zachthibautefo2,zachthibautefo2,Cabrillo,2016-17,cabrillo,2017
31,Easton Vidales,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/eastonvidalesn8jq,eastonvidalesn8jq,Cabrillo,2016-17,cabrillo,2017
11,Sam Burns,2B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/samburnszr6l,samburnszr6l,Cabrillo,2016-17,cabrillo,2017
14,Kyle Swanson,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kyleswansonhz5f,kyleswansonhz5f,Cabrillo,2016-17,cabrillo,2017
3,Rj Perkins,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/rjperkins3akt,rjperkins3akt,Cabrillo,2016-17,cabrillo,2017
12,Jordan Peabody,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanpeabody3wg7,jordanpeabody3wg7,Cabrillo,2016-17,cabrillo,2017
2,Rex Gomez,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/rexgomez2cuj,rexgomez2cuj,Cabrillo,2016-17,cabrillo,2017
15,Colton Crabtree,OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/coltoncrabtreeguxe,coltoncrabtreeguxe,Cabrillo,2016-17,cabrillo,2017
20,Cooper Krug,1B/P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/cooperkrug3h7y,cooperkrug3h7y,Cabrillo,2016-17,cabrillo,2017
33,Tanner Huskey,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tannerhuskeyf59z,tannerhuskeyf59z,Cabrillo,2016-17,cabrillo,2017
8,Tyler Biersdorff,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerbiersdorffnoyy,tylerbiersdorffnoyy,Cabrillo,2016-17,cabrillo,2017
34,Cam White,P/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/camwhitei8b7,camwhitei8b7,Cabrillo,2016-17,cabrillo,2017
22,Aidan Hagarty,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/aidanhagartynotg,aidanhagartynotg,Cabrillo,2016-17,cabrillo,2017
