No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
27,Antonio Ruiz,Util,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/antonioruizptny,antonioruizptny,Rio Hondo,2013-14,riohondo,2014
5,Nick Piraino,Inf,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/nickpirainobn9k,nickpirainobn9k,Rio Hondo,2013-14,riohondo,2014
24,Jesus Caporal,Inf,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jesuscaporalm7q1,jesuscaporalm7q1,Rio Hondo,2013-14,riohondo,2014
16,Brandon Munoz,Util,So,https://www.cccaasports.org/sports/bsb/2013-14/players/brandonmunozlh7j,brandonmunozlh7j,Rio Hondo,2013-14,riohondo,2014
21,Aaron Ashton,Util,So,https://www.cccaasports.org/sports/bsb/2013-14/players/aaronashton4z24,aaronashton4z24,Rio Hondo,2013-14,riohondo,2014
1,Jacob Grijalva,Util,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jacobgrijalvahhtq,jacobgrijalvahhtq,Rio Hondo,2013-14,riohondo,2014
14,Bryce Brooks,Inf,So,https://www.cccaasports.org/sports/bsb/2013-14/players/brycebrooks5lhq,brycebrooks5lhq,Rio Hondo,2013-14,riohondo,2014
25,Hector Partida,C,So,https://www.cccaasports.org/sports/bsb/2013-14/players/hectorpartida3i2g,hectorpartida3i2g,Rio Hondo,2013-14,riohondo,2014
34,Alex Campos,Inf,So,https://www.cccaasports.org/sports/bsb/2013-14/players/alexcampos4ss6,alexcampos4ss6,Rio Hondo,2013-14,riohondo,2014
36,Daniel Gomez,Inf,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/danielgomezl6c3,danielgomezl6c3,Rio Hondo,2013-14,riohondo,2014
39,Alex Garcia,Inf,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/alexgarcia93su,alexgarcia93su,Rio Hondo,2013-14,riohondo,2014
15,David Marquez,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/davidmarquezvjy2,davidmarquezvjy2,Rio Hondo,2013-14,riohondo,2014
8,Anthony Amaya,Inf,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/anthonyamayaquax,anthonyamayaquax,Rio Hondo,2013-14,riohondo,2014
4,Ray Gonzalez,Inf,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/raygonzalezf7uq,raygonzalezf7uq,Rio Hondo,2013-14,riohondo,2014
6,David Dominguez,Inf,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/daviddominguez8sjj,daviddominguez8sjj,Rio Hondo,2013-14,riohondo,2014
11,Justin Row,Inf,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/justinrowk0em,justinrowk0em,Rio Hondo,2013-14,riohondo,2014
29,Matt Zurita,Inf,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/mattzuritaen1b,mattzuritaen1b,Rio Hondo,2013-14,riohondo,2014
19,Chris Butcher,RHP,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/chrisbutchernco1,chrisbutchernco1,Rio Hondo,2013-14,riohondo,2014
