No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
5,Doug Allen,SS,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/dougallen8mm0,dougallen8mm0,Compton,2019-20,compton,2020
43,Julian Sansores,3B,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/juliansansoresjbgp,juliansansoresjbgp,Compton,2019-20,compton,2020
9,Noah Ford,OF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/noahfordg4gz,noahfordg4gz,Compton,2019-20,compton,2020
1,Anthony Reyes,C,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/anthonyreyesq8lc,anthonyreyesq8lc,Compton,2019-20,compton,2020
24,Adrian Estrada,3B,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/adrianestradajby0,adrianestradajby0,Compton,2019-20,compton,2020
2,Jose Romero,2B,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/joseromerofq6d,joseromerofq6d,Compton,2019-20,compton,2020
3,Aaron Cruz,SS,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/aaroncruzs2dx,aaroncruzs2dx,Compton,2019-20,compton,2020
21,Brent Robinson,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/brentrobinsonp9g2,brentrobinsonp9g2,Compton,2019-20,compton,2020
35,Francisco Guzman,C,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/franciscoguzmansem3,franciscoguzmansem3,Compton,2019-20,compton,2020
4,Michael Pagan,3B,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/michaelpaganaez8,michaelpaganaez8,Compton,2019-20,compton,2020
25,Moises Contreras,C,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/moisescontrerast4fp,moisescontrerast4fp,Compton,2019-20,compton,2020
20,Jose Jacob Perez,RHP,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/josejacobperezm2os,josejacobperezm2os,Compton,2019-20,compton,2020
13,Christian Juarez,2B,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/christianjuarezl33a,christianjuarezl33a,Compton,2019-20,compton,2020
19,Jibri Walden,RHP,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/jibriwaldeni6ei,jibriwaldeni6ei,Compton,2019-20,compton,2020
40,Narendranath Hunter,RHP,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/narendranathhuntery352,narendranathhuntery352,Compton,2019-20,compton,2020
32,Raul Hernandez,U,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/raulhernandezi6rm,raulhernandezi6rm,Compton,2019-20,compton,2020
34,Luis Bocanegra,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/luisbocanegrasl0c,luisbocanegrasl0c,Compton,2019-20,compton,2020
31,Joshua Evans,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/joshuaevans1z5a,joshuaevans1z5a,Compton,2019-20,compton,2020
23,Michael Fletcher,3B,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/michaelfletcherl9yx,michaelfletcherl9yx,Compton,2019-20,compton,2020
16,Ulysses Ornelos,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/ulyssesornelosxwlg,ulyssesornelosxwlg,Compton,2019-20,compton,2020
29,Tony Ruiz,1B,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/tonyruizwg7a,tonyruizwg7a,Compton,2019-20,compton,2020
