No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
27,Wyatt Hendrie,C,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/wyatthendrieamjv,wyatthendrieamjv,Antelope Valley,2018-19,antelopevalley,2019
14,Celso Castro IV,Inf,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/celsocastroivz6mg,celsocastroivz6mg,Antelope Valley,2018-19,antelopevalley,2019
6,Freddie Garcia,Inf,So,https://www.cccaasports.org/sports/bsb/2018-19/players/freddiegarciayqo9,freddiegarciayqo9,Antelope Valley,2018-19,antelopevalley,2019
8,Alec Sanchez,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/alecsanchez5585,alecsanchez5585,Antelope Valley,2018-19,antelopevalley,2019
20,JJ Holiday,OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/jjholidayyv21,jjholidayyv21,Antelope Valley,2018-19,antelopevalley,2019
12,Brandon Otis,Inf,So,https://www.cccaasports.org/sports/bsb/2018-19/players/brandonotisc2mr,brandonotisc2mr,Antelope Valley,2018-19,antelopevalley,2019
21,Andrew Garcia,Utility,So,https://www.cccaasports.org/sports/bsb/2018-19/players/andrewgarciatsgp,andrewgarciatsgp,Antelope Valley,2018-19,antelopevalley,2019
30,Griffin Hagen,RHP/Inf,So,https://www.cccaasports.org/sports/bsb/2018-19/players/griffinhagenddkw,griffinhagenddkw,Antelope Valley,2018-19,antelopevalley,2019
15,Michael Haith,Utility,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/michaelhaithxjjq,michaelhaithxjjq,Antelope Valley,2018-19,antelopevalley,2019
22,Carlos Martinez-Mora,C,So,https://www.cccaasports.org/sports/bsb/2018-19/players/carlosmartinezmoratb4q,carlosmartinezmoratb4q,Antelope Valley,2018-19,antelopevalley,2019
9,Jakob Russell,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/jakobrussell0gs0,jakobrussell0gs0,Antelope Valley,2018-19,antelopevalley,2019
5,Joe Lamont,OF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/joelamontjify,joelamontjify,Antelope Valley,2018-19,antelopevalley,2019
23,Hank Alfaro,Inf,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/hankalfarokjkf,hankalfarokjkf,Antelope Valley,2018-19,antelopevalley,2019
2,David Torres,Inf,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/davidtorresd9pf,davidtorresd9pf,Antelope Valley,2018-19,antelopevalley,2019
35,Wrench Perry,1B,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/wrenchperry3z6f,wrenchperry3z6f,Antelope Valley,2018-19,antelopevalley,2019
32,Robert Mendoza,C,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/robertmendoza474y,robertmendoza474y,Antelope Valley,2018-19,antelopevalley,2019
1,Fabian Haro,Inf/RHP,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/fabianharoamt6,fabianharoamt6,Antelope Valley,2018-19,antelopevalley,2019
26,Jimmy Lundquist,Inf,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/jimmylundquistl1ao,jimmylundquistl1ao,Antelope Valley,2018-19,antelopevalley,2019
34,Manny Alderete,1B,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/mannyalderete64wi,mannyalderete64wi,Antelope Valley,2018-19,antelopevalley,2019
17,Yorman Diego,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/yormandiego7ynf,yormandiego7ynf,Antelope Valley,2018-19,antelopevalley,2019
7,Andres Haro,C,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/andresharo3ci3,andresharo3ci3,Antelope Valley,2018-19,antelopevalley,2019
4,Ezrah Ponce,Inf,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/ezrahponcew27b,ezrahponcew27b,Antelope Valley,2018-19,antelopevalley,2019
