No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
28,Dylan Garcia,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dylangarciadg8q,dylangarciadg8q,Grossmont,2012-13,grossmont,2013
15,Jesse Jenner,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jessejenner7fkg,jessejenner7fkg,Grossmont,2012-13,grossmont,2013
23,Curren Facer,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/currenfacertl0a,currenfacertl0a,Grossmont,2012-13,grossmont,2013
22,Kyle Holder,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kyleholder6puw,kyleholder6puw,Grossmont,2012-13,grossmont,2013
5,Braden Peters,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/bradenpetersed3j,bradenpetersed3j,Grossmont,2012-13,grossmont,2013
16,Brian Lockey,1B/C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/brianlockeyad1x,brianlockeyad1x,Grossmont,2012-13,grossmont,2013
7,Billy Flamion,OF/LHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/billyflamiona0qa,billyflamiona0qa,Grossmont,2012-13,grossmont,2013
8,Kacy Smith,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kacysmithgtfk,kacysmithgtfk,Grossmont,2012-13,grossmont,2013
36,Jovani Reynoso,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jovanireynosopsb4,jovanireynosopsb4,Grossmont,2012-13,grossmont,2013
1,Javier Gonzalez,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/javiergonzalezu2qn,javiergonzalezu2qn,Grossmont,2012-13,grossmont,2013
4,Paul Caudillo,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/paulcaudillof6b1,paulcaudillof6b1,Grossmont,2012-13,grossmont,2013
6,Nathaniel Huff,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nathanielhuff3erc,nathanielhuff3erc,Grossmont,2012-13,grossmont,2013
9,Richard Ledford,LHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/richardledfordp4qo,richardledfordp4qo,Grossmont,2012-13,grossmont,2013
3,Kevin Ferreira,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kevinferreira4jkb,kevinferreira4jkb,Grossmont,2012-13,grossmont,2013
