No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
1,Vincent Volpatti,UTL,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/vincentvolpattize7r,vincentvolpattize7r,Chabot,2016-17,chabot,2017
2,Adam Hollar,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/adamhollaren9c,adamhollaren9c,Chabot,2016-17,chabot,2017
23,Steven Nice,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/stevennicezd3c,stevennicezd3c,Chabot,2016-17,chabot,2017
22,Nick Hermes,OF/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nickhermes0y2i,nickhermes0y2i,Chabot,2016-17,chabot,2017
35,Justin Mitchell,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/justinmitchellvbx6,justinmitchellvbx6,Chabot,2016-17,chabot,2017
28,Mathew Barraza,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mathewbarrazaky8d,mathewbarrazaky8d,Chabot,2016-17,chabot,2017
21,Nathan White,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nathanwhiteioob,nathanwhiteioob,Chabot,2016-17,chabot,2017
6,Jalen Bustos,INF/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jalenbustos9nd8,jalenbustos9nd8,Chabot,2016-17,chabot,2017
8,Francisco Pedraza,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/franciscopedrazagz73,franciscopedrazagz73,Chabot,2016-17,chabot,2017
27,Hunter Harris,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/hunterharrisjl39,hunterharrisjl39,Chabot,2016-17,chabot,2017
13,Tim O' Dalaigh,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/timodalaighzrxe,timodalaighzrxe,Chabot,2016-17,chabot,2017
15,Jake McIntosh,C/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jakemcintoshusvv,jakemcintoshusvv,Chabot,2016-17,chabot,2017
25,Avery Kolomvotos,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/averykolomvotost7ks,averykolomvotost7ks,Chabot,2016-17,chabot,2017
5,Rockford Moore,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/rockfordmoore2t25,rockfordmoore2t25,Chabot,2016-17,chabot,2017
16,Troy Bachand,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/troybachandrmbx,troybachandrmbx,Chabot,2016-17,chabot,2017
12,Jake Ruiz,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jakeruiza2tq,jakeruiza2tq,Chabot,2016-17,chabot,2017
11,Cameron Bothwell,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/cameronbothwellm2cm,cameronbothwellm2cm,Chabot,2016-17,chabot,2017
