date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,Lassen,W,6-4,6,4,2,win,20130201_pk51,5,1,3,1,,,2,,,1,,,,,4,1,,,2,,5,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Feb 2,home,Shasta,W,4-2,4,2,2,win,20130202_pczw,3,0,0,,,,1,,,,,,,1,0,0,,2,2,1.00,4,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Feb 5,home,Sierra,W,3-1,3,1,2,win,20130205_7p7k,1,0,0,,,,0,1,,,,,,2,0,0,,2,1,2.00,4,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Feb 12,home,American River,L,7-6,7,6,1,win,20130212_6qey,6,0,0,,,,1,,2,,,,,,0,0,,3,1,3.00,6,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Feb 16,home,Feather River,L,9-3,9,3,6,win,20130216_acvq,4,1,1,,,,0,,,,,1,,,1,0,,2,1,2.00,5,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Feb 16,home,Feather River,L,6-1,6,1,5,win,20130216_dxp1,3,1,1,,,,0,1,,,,,,,1,0,,1,,,4,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Feb 20,home,Shasta,L,3-0,3,0,3,win,20130220_041d,2,0,0,,,,0,2,,,,,,,0,0,,2,,,4,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Feb 22,home,Butte,W,6-5,6,5,1,win,20130222_yxkk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Feb 23,home,Butte,W,7-6,7,6,1,win,20130223_zjjj,4,0,1,,,,0,,,,,,,,1,0,,,3,,4,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Feb 26,home,Lassen,L,13-6,13,6,7,win,20130226_dxoq,2,1,0,,,,0,,,1,,,,,0,0,,2,,,2,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Mar 2,home,Los Medanos,W,4-0,4,0,4,win,20130302_tqmw,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Mar 12,home,Solano,W,6-5,6,5,1,win,20130312_9m7k,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Mar 14,home,Laney,L,8-4,8,4,4,win,20130314_kftr,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Mar 19,home,Marin,L,10-5,10,5,5,win,20130319_bz6l,4,1,1,,,,1,,1,,,,,,1,0,,2,,,4,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Mar 28,home,Contra Costa,W,7-6,7,6,1,win,20130328_cpov,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Apr 2,home,Contra Costa,W,7-1,7,1,6,win,20130402_ogc0,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Apr 13,home,Mendocino,L,9-5,9,5,4,win,20130413_nc5c,0,0,0,,,,0,,,1,,,,,0,0,,,,,0,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Apr 18,home,Marin,L,2-1,2,1,1,win,20130418_4nqz,5,0,0,,,,1,,1,,,,,,0,0,,3,1,3.00,5,2013,,Yuba,yuba,colingaultakrt,Colin Gault
Apr 23,home,Los Medanos,W,7-6,7,6,1,win,20130423_mthi,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,,Yuba,yuba,colingaultakrt,Colin Gault
