date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 31,home,Saddleback,L,3-2,3,2,1,win,20140131_gzzd,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2014,2013-14,San Diego City,sandiego,christianconteujms,Christian Conte
Feb 8,home,Fullerton,L,10-3,10,3,7,win,20140208_iy34,2,0,0,,,,0,,1,,,,,,0,0,1,1,,,2,2014,2013-14,San Diego City,sandiego,christianconteujms,Christian Conte
Feb 20,home,Irvine Valley,L,6-4,6,4,2,win,20140220_m4uv,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2014,2013-14,San Diego City,sandiego,christianconteujms,Christian Conte
Feb 25,home,Grossmont,W,11-8,11,8,3,win,20140225_omus,3,0,0,,,,0,1,,,,,,,0,0,,1,2,0.50,4,2014,2013-14,San Diego City,sandiego,christianconteujms,Christian Conte
Feb 27,home,Palomar,L,10-0,10,0,10,win,20140227_c8u2,2,0,0,,,,0,,,,,,,,0,0,1,2,,,2,2014,2013-14,San Diego City,sandiego,christianconteujms,Christian Conte
Mar 13,home,Mt. San Jacinto,L,7-6,7,6,1,win,20140313_3mzx,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2014,2013-14,San Diego City,sandiego,christianconteujms,Christian Conte
Mar 15,home,Mt. San Jacinto,L,5-2,5,2,3,win,20140315_7u1v,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2014,2013-14,San Diego City,sandiego,christianconteujms,Christian Conte
Mar 21,home,Grossmont,L,6-3,6,3,3,win,20140321_3bpv,4,0,1,,,,1,,1,,,,,,1,0,,1,1,1.00,4,2014,2013-14,San Diego City,sandiego,christianconteujms,Christian Conte
Mar 25,home,Palomar,L,6-1,6,1,5,win,20140325_c1p8,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2014,2013-14,San Diego City,sandiego,christianconteujms,Christian Conte
