date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Laney,W,12-6,12,6,6,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Jan 31,home,Cosumnes River,W,6-5,6,5,1,win,20150131_7itl,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 3,home,Cosumnes River,L,11-6,11,6,5,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 12,home,Shasta,W,14-7,14,7,7,win,20150212_nr7o,1,0,1,1,,,0,,,,,1,,,2,1,,,,,2,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 13,home,Shasta,L,11-7,11,7,4,win,20150213_6du8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 14,home,Shasta,W,7-2,7,2,5,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 15,home,Redwoods,W,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 19,home,San Diego Mesa,L,8-3,8,3,5,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 20,home,San Diego Mesa,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 26,home,Hartnell,W,10-3,10,3,7,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 27,home,San Francisco,W,2-1,2,1,1,win,20150227_n3oj,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Feb 28,home,Mission,L,12-6,12,6,6,win,20150228_i3ie,4,1,1,,,,1,1,,,,,,1,1,0,,2,1,2.00,6,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Mar 3,home,Monterey,W,2-1,2,1,1,win,20150303_brup,3,0,1,,,,0,1,,,,,,,1,0,,2,,,4,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Mar 5,home,Gavilan,W,3-2,3,2,1,win,20150305_cryd,5,0,1,,,,0,,1,,,,,,1,0,2,3,,,5,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Mar 7,home,Ohlone,L,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
Mar 10,home,Chabot,W,9-5,9,5,4,win,20150310_4zhc,6,0,2,1,,,1,,1,,,,,,3,1,,,3,,6,2015,,Skyline,skyline,jaredhopperroi1,Jared Hopper
