date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Ventura,W,8-6,8,6,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Jan 29,home,Ventura,L,12-2,12,2,10,win,20220129_o149,2,0,0,,,,0,,,,,,,,0,0,,,2,,2,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Jan 30,home,Ventura,W,10-4,10,4,6,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 3,home,LA Harbor,W,14-2,14,2,12,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 4,home,Cerritos,W,17-5,17,5,12,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 5,home,Pasadena City,W,14-12,14,12,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 16,home,Mission,L,8-7,8,7,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 17,home,Cabrillo,W,8-1,8,1,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 19,home,Yuba,W,25-3,25,3,22,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 21,home,Cabrillo,L,14-9,14,9,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 22,home,Ohlone,L,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 24,home,Cerro Coso,W,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Feb 27,home,Contra Costa,W,14-3,14,3,11,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
Mar 1,home,Sierra,W,22-2,22,2,20,win,,,,,,,,,,,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,caleblammlemggj,Caleb Lammle
