date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,San Diego Mesa,W,12-8,12,8,4,win,20230127_pjow,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Feb 2,home,Sierra,L,8-4,8,4,4,win,20230202_cepd,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Feb 9,home,Cerritos,L,5-4,5,4,1,win,20230209_u9ax,2,0,1,,,,0,,,,,,,,1,0,,,1,,2,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Feb 11,home,Cerritos,W,13-0,13,0,13,win,20230211_a4q0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Feb 18,home,Canyons,W,11-4,11,4,7,win,20230218_262k,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Feb 22,home,LA Valley,L,9-8,9,8,1,win,20230222_8a9z,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Feb 28,home,Glendale,L,8-4,8,4,4,win,20230228_k8ce,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Mar 7,home,Orange Coast,L,10-4,10,4,6,win,20230307_n2b3,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Mar 13,home,Saddleback,L,11-4,11,4,7,win,20230313_e6h5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Mar 20,home,Golden West,L,6-4,6,4,2,win,20230320_zlqs,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Mar 25,home,Golden West,W,12-11,12,11,1,win,20230325_89dm,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Mar 28,home,Irvine Valley,W,10-2,10,2,8,win,20230328_mvhu,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Apr 4,home,Long Beach,W,8-4,8,4,4,win,20230404_oa6i,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Apr 11,home,Riverside,L,11-8,11,8,3,win,20230411_ck0p,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Apr 18,home,Cypress,W,12-4,12,4,8,win,20230418_pkko,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
Apr 25,home,Fullerton,L,7-6,7,6,1,win,20230425_mzq8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
May 11,home,Santa Barbara,W,16-8,16,8,8,win,20230511_fxs4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
May 29,home,Saddleback,W,21-8,21,8,13,win,20230529_qqyh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Santa Ana,santaana,bradyashworthrrqr,Brady Ashworth
