date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Sierra,L,3-0,3,0,3,win,20180127_2w4l,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2018,2017-18,Reedley,reedley,klaytoncarrasco1qon,Klayton Carrasco
Jan 28,home,Sierra,L,16-5,16,5,11,win,20180128_47ul,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,2017-18,Reedley,reedley,klaytoncarrasco1qon,Klayton Carrasco
Feb 1,home,Hartnell,W,15-2,15,2,13,win,20180201_32bz,3,0,0,,,,0,,2,,,,,,0,0,,1,,,3,2018,2017-18,Reedley,reedley,klaytoncarrasco1qon,Klayton Carrasco
Feb 2,home,Golden West,L,4-2,4,2,2,win,20180202_1d2c,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,2017-18,Reedley,reedley,klaytoncarrasco1qon,Klayton Carrasco
