date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Mt. San Antonio,L,11-1,11,1,10,win,20230127_kua7,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Jan 31,home,Porterville,L,11-9,11,9,2,win,20230131_f880,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 2,home,Riverside,L,16-4,16,4,12,win,20230202_tvrm,1,1,0,,,,0,,,1,,,,,0,0,,1,,,1,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 4,home,Porterville,L,9-3,9,3,6,win,20230204_a1np,1,0,0,,,,0,1,,,,1,,,0,0,,1,,,3,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 7,home,Antelope Valley,L,6-0,6,0,6,win,20230207_nxqw,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 8,home,LA Harbor,L,12-3,12,3,9,win,20230208_isd1,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 9,home,Citrus,L,16-6,16,6,10,win,20230209_fyru,2,0,1,,,,0,,,,,,,,1,0,,,1,,2,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 11,home,Imperial Valley,L,12-6,12,6,6,win,20230211_u9ti,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 11,home,Imperial Valley,L,15-7,15,7,8,win,20230211_fih9,3,0,0,,,,0,,,,,,,,0,0,,3,,,3,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 15,home,Compton,L,11-2,11,2,9,win,20230215_o0iz,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 18,home,Ohlone,L,29-5,29,5,24,win,20230218_6dlv,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 18,home,Ohlone,L,24-4,24,4,20,win,20230218_yycs,3,1,1,,,,2,,1,,,,,,1,0,,1,,,3,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Feb 23,home,San Francisco,W,6-3,6,3,3,win,20230223_xw9o,0,0,0,,,,0,,,1,,,,,0,0,,,,,0,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
Mar 7,home,San Bernardino Valley,W,4-3,4,3,1,win,20230307_ezv6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez
