date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,San Mateo,W,8-4,8,4,4,win,20120203_hwzz,5,1,4,2,1,,5,,,1,1,,,,8,3,,,1,,5,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 4,home,Ohlone,W,11-0,11,0,11,win,20120204_rmei,3,3,2,,,1,3,,,,,1,,,5,1,,,1,,4,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 8,home,Yuba,W,12-4,12,4,8,win,20120208_gfim,5,0,2,,,,1,,1,,,,,,2,0,,,2,,5,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 10,home,Shasta,L,5-3,5,3,2,win,20120210_8jw9,3,0,1,,,,0,,,,,1,,,1,0,,,2,,4,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 11,home,Feather River,W,9-1,9,1,8,win,20120211_rjlp,3,1,2,,,,0,,,,,,,,2,0,1,1,,,3,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 16,home,Porterville,W,15-3,15,3,12,win,20120216_u5ql,3,0,3,1,,,2,,,,,,1,,4,1,,,1,,4,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 17,home,Reedley,L,2-1,2,1,1,win,20120217_dlv9,2,0,0,,,,0,1,1,,,,,,0,0,,,1,,3,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 18,home,Solano,W,8-3,8,3,5,win,20120218_gqnk,2,2,1,1,,,1,2,,,,,,,2,1,,,1,,4,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 23,home,Chabot,L,10-9,10,9,1,win,20120223_scap,4,0,0,,,,1,1,1,,,,1,,0,0,,1,3,0.33,6,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 25,home,Chabot,W,9-4,9,4,5,win,20120225_jkwy,4,1,0,,,,0,1,1,,,,,,0,0,,2,1,2.00,5,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Feb 28,home,Laney,L,5-4,5,4,1,win,20120228_8zct,4,0,0,,,,0,,1,,,,,,0,0,,1,2,0.50,4,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Mar 1,home,Taft,T,8-8,8,8,0,tie,20120301_4hm7,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Mar 6,home,Diablo Valley,W,9-5,9,5,4,win,20120306_1bqe,3,2,1,,,,1,1,,,,,,,1,0,,,1,,4,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Mar 8,home,Diablo Valley,W,2-0,2,0,2,win,,,,,,,,,,,,,,,,,,,,,,,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Mar 10,home,Diablo Valley,L,12-4,12,4,8,win,,,,,,,,,,,,,,,,,,,,,,,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Mar 17,home,Sacramento City,W,7-1,7,1,6,win,20120317_8nue,4,1,2,,,1,3,,,,,,,,5,1,,2,,,4,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Mar 17,home,Sacramento City,W,4-1,4,1,3,win,20120317_gzlt,3,1,2,1,,,1,1,,,,,,,3,1,,,1,,4,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Mar 20,home,Cosumnes River,W,5-1,5,1,4,win,20120320_38ty,4,2,3,,,,1,,,,,,,,3,0,,,1,,4,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Mar 21,home,Sacramento City,L,16-2,16,2,14,win,20120321_bmfe,3,0,1,,,,1,,1,,,,,,1,0,,,1,,3,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
Mar 22,home,Cosumnes River,L,3-2,3,2,1,win,20120322_blfi,3,1,1,1,,,1,,,,,,,,2,1,,1,1,1.00,3,2012,,Sierra,sierra,bradgerigu1uz,Brad Gerig
