date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 26,home,Desert,W,8-4,8,4,4,win,20180126_mcpl,4,2,1,,,,0,1,,2,,,,,1,0,,1,1,1.00,5,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Jan 27,home,Mt. San Jacinto,W,2-1,2,1,1,win,20180127_oziw,4,0,0,,,,0,,,,,,,,0,0,,2,2,1.00,4,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Jan 28,home,Desert,W,12-1,12,1,11,win,20180128_r4h1,3,0,0,,,,1,,,,,1,1,1,0,0,,3,2,1.50,6,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 1,home,Citrus,W,10-3,10,3,7,win,20180201_y5og,3,1,0,,,,0,1,,1,,,,1,0,0,,2,1,2.00,5,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 2,home,Glendale,W,5-0,5,0,5,win,20180202_09rq,2,1,1,,,,0,2,,,1,,,,1,0,,,1,,4,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 3,home,Mt. San Jacinto,W,3-0,3,0,3,win,20180203_l26d,4,0,1,,,,0,,,1,,,,,1,0,,2,1,2.00,4,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 8,home,Citrus,L,10-3,10,3,7,win,20180208_izd9,3,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 9,home,Riverside,L,6-5,6,5,1,win,20180209_8rwx,3,1,1,,,,0,,2,,,,,2,1,0,,2,,,5,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 10,home,Riverside,L,5-2,5,2,3,win,20180210_wgpr,3,0,0,,,,0,1,,,,,,,0,0,,3,,,4,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 13,home,Santa Barbara,W,11-6,11,6,5,win,20180213_pi2g,4,0,3,1,,,3,1,,2,,,,,4,1,,,1,,5,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 16,home,Grossmont,L,6-2,6,2,4,win,20180216_h9hr,3,0,0,,,,0,,2,,,1,,,0,0,,,1,,4,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 17,home,Southwestern,W,4-2,4,2,2,win,20180217_sn8m,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 18,home,San Diego City,W,17-7,17,7,10,win,20180218_1263,5,2,2,1,,,2,1,1,,,,,,3,1,,,2,,6,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 22,home,Moorpark,L,13-5,13,5,8,win,20180222_xl21,3,0,1,,,,2,1,,,,,,1,1,0,,3,,,5,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Feb 23,home,Santa Ana,L,8-3,8,3,5,win,20180223_isgv,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Mar 1,home,Cerritos,L,7-5,7,5,2,win,20180301_nibv,3,0,1,,,,0,1,,,,,,,1,0,,2,,,4,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Mar 3,home,Cerritos,L,3-0,3,0,3,win,20180303_6mbr,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Mar 8,home,Long Beach,W,5-4,5,4,1,win,20180308_9flx,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Mar 12,home,Compton,W,6-1,6,1,5,win,20180312_od5q,1,1,1,,,,1,,,,,,,,1,0,,,,,1,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Mar 13,home,Compton,W,11-1,11,1,10,win,20180313_738r,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Mar 17,home,LA Harbor,L,4-3,4,3,1,win,20180317_nk2h,1,1,0,,,,0,,,,,1,,,0,0,,,1,,2,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Mar 20,home,Chaffey,L,9-6,9,6,3,win,20180320_0h9k,2,0,0,,,,0,,,,,,,,0,0,,,2,,2,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Mar 28,home,Merced,W,15-3,15,3,12,win,20180328_2z14,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Apr 3,home,Rio Hondo,W,6-4,6,4,2,win,20180403_uawg,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Apr 7,home,Rio Hondo,W,9-3,9,3,6,win,20180407_l0e9,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Apr 10,home,Pasadena City,L,9-5,9,5,4,win,20180410_ob5k,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Apr 12,home,Pasadena City,W,3-0,3,0,3,win,20180412_8be7,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Apr 19,home,El Camino,W,8-4,8,4,4,win,20180419_5ym2,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
Apr 27,home,Mt. San Antonio,L,6-3,6,3,3,win,20180427_sp06,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
May 4,home,Saddleback,L,16-5,16,5,11,win,20180504_kt12,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,East Los Angeles,eastlosangeles,troymakil4ia,Troy Maki
