date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Pasadena City,L,14-8,14,8,6,win,20200124_8uw2,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Jan 25,home,East Los Angeles,L,14-1,14,1,13,win,20200125_69o1,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Jan 28,home,Oxnard,W,8-5,8,5,3,win,20200128_lzsl,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Jan 30,home,Rio Hondo,W,13-3,13,3,10,win,20200130_951j,4,1,1,,,,0,,2,,,,,,1,0,,,1,,4,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Feb 1,home,Rio Hondo,W,7-3,7,3,4,win,20200201_ahpk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Feb 4,home,Pasadena City,L,7-4,7,4,3,win,20200204_cyse,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Feb 8,home,Ventura,L,4-3,4,3,1,win,20200208_5bfm,0,0,0,,,,0,,,1,,,,,0,0,,,,,0,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Feb 15,home,Oxnard,L,3-2,3,2,1,win,20200215_pmxs,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Feb 18,home,Mt. San Jacinto,L,5-3,5,3,2,win,20200218_1swt,4,1,1,,1,,0,,2,,,,,,3,1,,1,,,4,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Feb 21,home,San Diego City,L,8-3,8,3,5,win,20200221_ag2a,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Feb 25,home,San Diego City,L,19-5,19,5,14,win,20200225_qc6v,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
Mar 7,home,Antelope Valley,W,9-7,9,7,2,win,20200307_nbgg,2,1,0,,,,0,,,,,1,,,0,0,,2,,,3,2020,2019-20,Citrus,citrus,justinsankeyduss,Justin Sankey
