date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Solano,W,3-2,3,2,1,win,20230127_0hzu,4,2,2,1,,1,1,,1,,,,,,6,2,,,1,,4,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Jan 27,home,Solano,W,8-5,8,5,3,win,20230127_zabf,3,1,0,,,,0,1,,,,,,,0,0,,2,,,4,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Jan 28,home,Solano,W,8-3,8,3,5,win,20230128_a9u1,3,1,3,,,1,2,3,,2,,,,,6,1,,,,,6,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Jan 30,home,Yuba,W,16-9,16,9,7,win,20230130_lvul,3,2,0,,,,0,2,1,,,1,,,0,0,,1,1,1.00,6,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 2,home,Skyline,L,9-7,9,7,2,win,20230202_wjaf,4,0,0,,,,0,1,,,,,,,0,0,2,2,2,1.00,5,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 3,home,Skyline,L,5-4,5,4,1,win,20230203_7577,4,0,1,,,,0,,,,,,,,1,0,,,3,,4,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 6,home,Yuba,W,22-1,22,1,21,win,20230206_ezuz,5,3,3,,,1,2,1,,1,,,,,6,1,,2,,,6,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 9,home,West Valley,W,11-4,11,4,7,win,20230209_basu,4,0,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 10,home,West Valley,W,10-2,10,2,8,win,20230210_niq4,0,0,0,,,,0,,,1,,1,,,0,0,,,,,1,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 11,home,West Valley,W,9-8,9,8,1,win,20230211_sgsj,3,0,1,1,,,1,,1,,,,,,2,1,,,1,,3,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 14,home,Yuba,W,13-4,13,4,9,win,20230214_tafg,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 16,home,American River,W,5-0,5,0,5,win,20230216_skew,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 17,home,American River,W,15-2,15,2,13,win,20230217_c354,3,0,1,,,,1,,,,,,,,1,0,,,2,,3,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Feb 18,home,American River,W,8-0,8,0,8,win,20230218_vciy,4,0,1,,,,0,,1,,,,,,1,0,,,2,,4,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Mar 2,home,Shasta,W,8-3,8,3,5,win,20230302_80c6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Mar 3,home,Shasta,W,8-6,8,6,2,win,20230303_v8iq,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
Mar 3,home,Shasta,W,11-3,11,3,8,win,20230303_htju,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels
