date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Sacramento City,W,9-0,9,0,9,win,20120203_pa81,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
Feb 4,home,Sacramento City,W,2-0,2,0,2,win,20120204_jt5x,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
Feb 5,home,Feather River,L,4-2,4,2,2,win,20120205_xjar,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
Feb 9,home,Santa Ana,L,14-7,14,7,7,win,20120209_2fa7,3,0,1,,,,1,1,,,,,,,1,0,,,2,,4,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
Feb 11,home,Riverside,L,7-5,7,5,2,win,20120211_cp9e,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
Feb 16,home,Chabot,L,4-3,4,3,1,win,20120216_6r6f,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
Feb 16,home,Chabot,W,2-0,2,0,2,win,20120216_mq17,3,0,0,,,,0,,2,,,,,,0,0,,1,,,3,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
Feb 17,home,Chabot,L,6-5,6,5,1,win,20120217_vw8w,0,1,0,,,,0,,,,,1,,,0,0,,,,,1,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
Feb 21,home,Sequoias,W,8-7,8,7,1,win,20120221_ovbm,4,1,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
Feb 23,home,Sequoias,W,17-4,17,4,13,win,20120223_xa0i,1,1,1,1,,,0,,,,,,,,2,1,,,,,1,2012,2011-12,Fresno City,fresno,gabeperez0sl3,Gabe Perez
