date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 6,home,Mt. San Antonio,W,14-4,14,4,10,win,20160206_dp7z,1,1,0,,,,1,,1,,,1,,,0,0,,,,,2,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Feb 9,home,Oxnard,W,11-8,11,8,3,win,20160209_6ld1,1,2,0,,,,0,3,1,,1,,,,0,0,,,,,4,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Feb 12,home,Oxnard,W,5-1,5,1,4,win,20160212_mf97,3,0,0,,,,0,1,1,,,,,,0,0,1,1,1,1.00,4,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Feb 20,home,LA Harbor,W,10-2,10,2,8,win,20160220_7nl2,5,2,1,1,,,0,,1,3,,,,,2,1,,3,,,5,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Feb 23,home,Palomar,W,14-6,14,6,8,win,20160223_zuua,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Feb 27,home,East Los Angeles,W,3-0,3,0,3,win,20160227_i0zq,4,1,1,,,,0,,1,,,,,,1,0,,1,,,4,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Mar 1,home,East Los Angeles,L,4-1,4,1,3,win,20160301_4ohs,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Mar 8,home,Antelope Valley,W,11-1,11,1,10,win,20160308_rn3z,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Mar 12,home,Antelope Valley,W,5-3,5,3,2,win,20160312_jnxz,0,0,0,,,,0,,,,1,,,1,0,0,,1,,,1,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Mar 23,home,Pasadena City,W,4-1,4,1,3,win,20160323_y67j,4,1,2,,,,0,,,1,1,,,,2,0,,2,,,4,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Mar 31,home,LA Mission,W,13-3,13,3,10,win,20160331_cwvq,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Apr 2,home,LA Mission,W,4-3,4,3,1,win,20160402_xc83,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Apr 12,home,LA Valley,W,6-0,6,0,6,win,20160412_kobi,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Apr 14,home,LA Valley,L,5-4,5,4,1,win,20160414_l5h0,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Apr 19,home,Canyons,W,10-9,10,9,1,win,20160419_15gx,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Apr 21,home,Canyons,L,8-7,8,7,1,win,20160421_i2qh,0,0,0,,,,0,,,,1,,,,0,0,,,,,0,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
Apr 26,home,West LA,W,9-1,9,1,8,win,20160426_vzho,0,1,0,,,,0,1,,1,,,,,0,0,,,,,1,2016,2015-16,Glendale,glendale,grantthompsoni7v2,Grant Thompson
