date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Apr 10,home,Cabrillo,L,10-1,10,1,9,win,20210410_j4yo,1,0,0,,,,0,,1,,,1,,,0,0,,,,,2,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
Apr 10,home,Cabrillo,L,28-1,28,1,27,win,20210410_xv14,3,0,1,,,,1,,1,,,,,,1,0,,,1,,3,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
Apr 15,home,Ohlone,L,21-0,21,0,21,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
Apr 17,home,Ohlone,L,6-0,6,0,6,win,20210417_6p2x,4,0,0,,,,0,,1,,,,,,0,0,,,3,,4,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
Apr 24,home,Monterey Peninsula,L,3-2,3,2,1,win,20210424_y95o,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
Apr 24,home,Monterey Peninsula,L,10-6,10,6,4,win,20210424_tbzq,1,1,1,,,,1,,,,,,,,1,0,,,,,1,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 1,home,Ohlone,L,15-4,15,4,11,win,20210501_alud,4,0,0,,,,0,,3,,,,,,0,0,,1,,,4,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 1,home,Ohlone,L,6-1,6,1,5,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 6,home,Mission,L,12-8,12,8,4,win,20210506_2hyv,3,0,1,,,,1,,1,,,,,1,1,0,,1,1,1.00,4,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 8,home,Mission,,,,,4,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 8,home,Mission,L,25-3,25,3,22,win,20210508_n10l,3,0,0,,,,0,,2,,,1,,,0,0,,1,,,4,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 13,home,Cabrillo,L,8-2,8,2,6,win,20210513_q71u,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 15,home,Cabrillo,L,13-4,13,4,9,win,20210515_k5jf,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 20,home,Monterey Peninsula,L,5-0,5,0,5,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 22,home,Monterey Peninsula,L,17-0,17,0,17,win,20210522_phbq,3,0,1,,,,0,,2,,,,,,1,0,,,,,3,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 27,home,Gavilan,,,,,17,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 28,home,Gavilan,,,,,17,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 28,home,Gavilan,,,,,17,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 28,home,Gavilan,,,,,17,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
May 28,home,Gavilan,,,,,17,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Hartnell,hartnell,nikkocrivelloyeoy,Nikko Crivello
