date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Glendale,W,9-2,9,2,7,win,20150129_5bve,4,1,1,,,,0,,,,,,,1,1,0,,4,,,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Jan 30,home,Mt. San Jacinto,W,6-4,6,4,2,win,20150130_3x10,5,1,3,,,,0,,,,,,,,3,0,,1,1,1.00,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Jan 31,home,Canyons,W,6-5,6,5,1,win,20150131_sqg3,4,0,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Feb 5,home,LA Pierce,L,12-11,12,11,1,win,20150205_1j5k,4,1,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Feb 7,home,Fullerton,L,6-5,6,5,1,win,20150207_8559,3,0,1,,,,0,,1,,,,,,1,0,,,,,3,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Feb 10,home,Mt. San Jacinto,W,10-2,10,2,8,win,20150210_1xal,3,2,1,1,,,1,2,,,,,,,2,1,,2,,,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Feb 12,home,Ventura,W,7-4,7,4,3,win,20150212_vx18,2,2,0,,,,2,2,,1,,,1,,0,0,,,1,,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Feb 17,home,Riverside,W,13-4,13,4,9,win,20150217_pmed,2,3,1,,,,2,3,,,,,,,1,0,,,1,,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Feb 18,home,Rio Hondo,W,7-0,7,0,7,win,20150218_ywqz,3,0,2,1,,,1,1,1,,2,,,,3,1,,,,,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Feb 21,home,Santa Ana,L,5-4,5,4,1,win,20150221_yaeg,5,0,2,,,,2,,,,,,,,2,0,1,2,1,2.00,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Feb 23,home,Fullerton,L,5-1,5,1,4,win,20150223_imq0,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Mar 4,home,LA Harbor,L,7-2,7,2,5,win,20150304_4a7r,4,1,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Mar 5,home,LA Harbor,W,9-5,9,5,4,win,20150305_u2v9,4,1,0,,,,0,1,1,,,,,,0,0,,1,2,0.50,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Mar 7,home,LA Harbor,W,7-4,7,4,3,win,20150307_gzqp,3,2,2,1,,,2,2,,,,,,,3,1,,,1,,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Mar 10,home,Cerritos,W,4-1,4,1,3,win,20150310_6krv,3,0,0,,,,0,,1,,,,,,0,0,1,2,,,3,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 2,home,Citrus,W,4-3,4,3,1,win,20150402_19cl,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 4,home,Santa Ana,W,5-1,5,1,4,win,20150404_7l0l,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 7,home,Long Beach,L,5-2,5,2,3,win,20150407_wo0f,4,0,2,,,,0,,2,,,,,,2,0,,,,,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 9,home,Long Beach,L,1-0,1,0,1,win,20150409_wdo5,4,0,1,,,,0,,,,,,,,1,0,,3,,,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 11,home,Long Beach,W,10-8,10,8,2,win,20150411_jyee,4,2,1,,,,1,,,,,,,1,1,0,,1,2,0.50,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 14,home,El Camino-Compton Center,W,10-6,10,6,4,win,20150414_tecz,4,1,0,,,,0,1,1,,,,,,0,0,,,3,,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 16,home,El Camino-Compton Center,W,7-3,7,3,4,win,20150416_7bjj,3,1,0,,,,0,1,,1,,,,1,0,0,,2,1,2.00,5,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 18,home,El Camino-Compton Center,L,8-7,8,7,1,win,20150418_ndf8,4,0,2,1,,,1,,1,,,,,,3,1,,,1,,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 21,home,Pasadena,L,2-0,2,0,2,win,20150421_6z6p,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 23,home,Pasadena,L,11-4,11,4,7,win,20150423_x1jh,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
Apr 24,home,Pasadena,W,5-4,5,4,1,win,20150424_0lry,4,0,2,1,,,1,,,,,,,,3,1,,,2,,4,2015,2014-15,Mt. San Antonio,mtsanantonio,johnnyjuarezmrzf,Johnny Juarez
