date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Folsom Lake,L,4-3,4,3,1,win,20190125_n783,5,0,1,,,,0,,1,,,,,,1,0,,2,1,2.00,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Jan 26,home,Folsom Lake,L,4-1,4,1,3,win,20190126_sclw,3,0,0,,,,0,1,,,,,,,0,0,,,3,,4,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Jan 27,home,Folsom Lake,W,5-1,5,1,4,win,20190127_v0fb,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Jan 31,home,West Valley,W,15-5,15,5,10,win,20190131_f3ba,3,2,0,,,,1,1,1,,,2,,,0,0,,2,,,6,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Feb 1,home,West Valley,W,5-2,5,2,3,win,20190201_0t05,3,0,1,,,,1,1,,1,,,,,1,0,,1,1,1.00,4,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Feb 7,home,West Hills Coalinga,W,13-0,13,0,13,win,20190207_qep5,4,2,2,1,,,2,1,1,,,,,,3,1,,1,,,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Feb 7,home,West Hills Coalinga,W,8-2,8,2,6,win,20190207_0xil,3,0,2,1,,,1,1,,1,1,1,,,3,1,,,1,,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Feb 8,home,West Hills Coalinga,W,24-2,24,2,22,win,20190208_u1bn,7,3,3,,,,2,,2,,,,,,3,0,,1,1,1.00,7,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Feb 11,home,Sierra,W,11-8,11,8,3,win,20190211_fm7t,2,1,2,1,,,0,,,,,,,,3,1,,,,,2,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 1,home,Lassen,W,7-5,7,5,2,win,20190301_2y7r,1,0,0,,,,0,,,,,1,,,0,0,,1,,,2,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 1,home,Lassen,L,10-1,10,1,9,win,20190301_ad39,0,0,0,,,,0,1,,1,,,,,0,0,,,,,1,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 11,home,Feather River,L,7-2,7,2,5,win,20190311_12j4,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 15,home,Siskiyous,W,4-2,4,2,2,win,20190315_e0vg,4,0,3,,,,0,,,,,,,,3,0,1,1,,,4,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 16,home,Siskiyous,W,11-4,11,4,7,win,20190316_1jke,5,1,1,,,,3,,,,,1,,,1,0,,1,3,0.33,6,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 16,home,Siskiyous,W,7-3,7,3,4,win,20190316_o91c,4,2,2,1,,,0,1,,,,,,,3,1,,1,1,1.00,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 21,home,Shasta,W,18-4,18,4,14,win,20190321_6al8,4,0,1,,,,0,1,2,,,1,,,1,0,,,1,,6,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 24,home,Shasta,W,3-2,3,2,1,win,20190324_qbjl,4,0,1,,,,1,,1,,,,1,,1,0,,1,2,0.50,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 24,home,Shasta,W,14-4,14,4,10,win,20190324_ro4b,5,2,2,,,,0,,,,,,,,2,0,,2,1,2.00,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 30,home,Redwoods,W,12-0,12,0,12,win,20190330_7xsg,4,1,2,,,,0,1,,,,,,,2,0,,1,1,1.00,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Mar 30,home,Redwoods,W,12-4,12,4,8,win,20190330_e4aa,6,1,3,,,,1,,,,,,,,3,0,,,3,,6,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Apr 7,home,Lassen,W,15-1,15,1,14,win,20190407_af3l,3,2,1,1,,,0,1,,,,,,,2,1,,1,1,1.00,4,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Apr 7,home,Lassen,L,8-3,8,3,5,win,20190407_4h36,5,0,0,,,,0,,,,,,,,0,0,,3,2,1.50,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Apr 9,home,Lassen,W,12-10,12,10,2,win,20190409_47q0,5,0,1,,,,2,1,,,,,,,1,0,,2,2,1.00,6,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Apr 12,home,Feather River,W,13-10,13,10,3,win,20190412_qsbr,2,2,2,,,1,4,4,,,,,,,5,1,,,,,6,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Apr 12,home,Feather River,W,6-3,6,3,3,win,20190412_ekth,4,3,2,1,,,1,1,,,,,,,3,1,,1,1,1.00,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Apr 13,home,Feather River,L,4-3,4,3,1,win,20190413_cps1,4,0,1,,,,1,,,,,1,,,1,0,,2,1,2.00,5,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Apr 19,home,Siskiyous,W,8-0,8,0,8,win,20190419_xxyd,2,1,0,,,,1,2,,,,,,,0,0,,,2,,4,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Apr 19,home,Siskiyous,W,1-0,1,0,1,win,20190419_0zyn,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
Apr 24,home,Shasta,W,16-9,16,9,7,win,20190424_iu3r,6,4,3,1,,,1,1,,,,,,,4,1,,1,1,1.00,7,2019,2018-19,Butte,butte,isaiahmoralesrosp,Isaiah Morales
