date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Merced,W,9-7,9,7,2,win,20170128_h74k,3,2,0,,,,1,1,2,,,1,,,0,0,,,,,5,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Jan 31,home,San Mateo,L,10-5,10,5,5,win,20170131_pi2y,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Feb 1,home,San Mateo,W,5-4,5,4,1,win,20170201_rgrk,4,1,1,,,,0,1,1,,,1,,,1,0,,1,1,1.00,6,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Feb 4,home,San Mateo,L,11-2,11,2,9,win,20170204_luyq,2,1,1,1,,,0,,,,,,,,2,1,,,1,,2,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Feb 8,home,Skyline,L,12-7,12,7,5,win,20170208_zfvl,5,1,1,,,,2,,3,,,,,,1,0,,,,,5,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Feb 15,home,Sierra,W,3-2,3,2,1,win,20170215_y9lu,1,0,0,,,,0,2,1,,,,,,0,0,,,,,3,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Feb 18,home,Santa Rosa,L,14-1,14,1,13,win,20170218_u08p,1,0,0,,,,0,,,,,1,,,0,0,,1,,,2,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Feb 22,home,Canada,W,10-1,10,1,9,win,20170222_fnob,4,1,1,,,,2,1,2,,,,,,1,0,,,1,,5,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Feb 23,home,Canada,W,4-3,4,3,1,win,20170223_962u,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Feb 24,home,Merced,W,4-1,4,1,3,win,20170224_omvx,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 1,home,Chabot,L,4-3,4,3,1,win,20170301_veij,2,0,1,1,,,1,,,,,,,,2,1,,1,,,2,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 2,home,American River,W,7-6,7,6,1,win,20170302_mjuy,3,0,1,,,,1,,1,,,,1,,1,0,,,2,,4,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 7,home,Laney,L,10-4,10,4,6,win,20170307_v86v,1,0,0,,,,0,1,1,,,,,1,0,0,,1,,,3,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 9,home,Marin,W,5-4,5,4,1,win,20170309_x8oz,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 11,home,Los Medanos,W,9-6,9,6,3,win,20170311_v396,5,3,3,2,,1,5,,,,,,,,8,3,,2,,,5,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 14,home,Mendocino,L,14-2,14,2,12,win,20170314_5y6s,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 16,home,Mendocino,L,7-6,7,6,1,win,20170316_zh1b,1,0,0,,,,0,1,,,,,,2,0,0,,2,1,2.00,4,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 23,home,Contra Costa,L,6-5,6,5,1,win,20170323_hnw6,4,1,2,1,,,3,,,,,,,,3,1,,1,1,1.00,4,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 27,home,Contra Costa,W,7-3,7,3,4,win,20170327_rb16,3,1,1,1,,,1,,,,,,,1,2,1,1,2,1,2.00,4,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
Mar 28,home,Yuba,W,12-3,12,3,9,win,20170328_md9x,3,0,0,,,,0,2,,,,,,1,0,0,,2,2,1.00,6,2017,2016-17,Solano,solano,cameronmichaelspjf,Cameron Michael
