date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Victor Valley,W,9-1,9,1,8,win,20200124_887e,2,2,1,,,,1,1,,2,,,,,1,0,,,1,,3,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Jan 25,home,Imperial Valley,W,15-1,15,1,14,win,20200125_6trj,1,2,1,,,1,2,2,,,,,,,4,1,,,,,3,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Jan 28,home,Fullerton,W,9-1,9,1,8,win,20200128_fkas,2,2,2,1,1,,4,1,,,,1,,,5,2,,,,,4,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Jan 30,home,Cerro Coso,W,10-1,10,1,9,win,20200130_5tpr,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 1,home,Orange Coast,W,5-3,5,3,2,win,20200201_1otd,4,0,0,,,,0,,2,,,,,,0,0,,,2,,4,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 4,home,San Bernardino Valley,W,11-0,11,0,11,win,20200204_9xi5,2,2,1,1,,,1,2,,,,,,,2,1,,,1,,4,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 5,home,Riverside,W,5-1,5,1,4,win,20200205_dmwk,3,1,0,,,,0,1,1,,,,,,0,0,,1,1,1.00,4,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 7,home,Cypress,L,15-5,15,5,10,win,20200207_elye,2,0,0,,,,0,,,,,1,,,0,0,,,2,,3,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 11,home,LA Pierce,W,13-4,13,4,9,win,20200211_0qgt,3,1,0,,,,0,,1,,,1,,,0,0,,,2,,4,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 12,home,Desert,W,13-2,13,2,11,win,20200212_6id3,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 15,home,Glendale,L,7-2,7,2,5,win,20200215_qv6f,0,1,0,,,,0,1,,1,,1,,,0,0,,,,,2,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 18,home,El Camino,L,5-2,5,2,3,win,20200218_wo9t,3,0,0,,,,0,,,,,1,,,0,0,,2,1,2.00,4,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 21,home,El Camino,W,4-0,4,0,4,win,20200221_uv28,2,0,0,,,,0,1,,,,,,,0,0,,1,1,1.00,3,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 25,home,Pasadena City,L,4-2,4,2,2,win,20200225_1e18,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 27,home,Pasadena City,W,7-6,7,6,1,win,20200227_ey9u,0,0,0,,,,0,1,,1,,,,,0,0,,,,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Feb 29,home,Pasadena City,L,8-4,8,4,4,win,20200229_ws8h,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Mar 3,home,Long Beach,L,4-3,4,3,1,win,20200303_7kzi,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Mar 5,home,Long Beach,L,2-1,2,1,1,win,20200305_iomd,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Mar 7,home,Long Beach,W,11-2,11,2,9,win,20200307_98ep,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
Mar 9,home,Compton,W,17-1,17,1,16,win,20200309_7jrv,2,1,0,,,,0,,1,,,,,,0,0,,,,,2,2020,2019-20,Mt. San Antonio,mtsanantonio,artruiz8fxb,Art Ruiz
