date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Compton,W,28-5,28,5,23,win,20220127_mjbd,2,1,0,,,,0,2,,,,,,,0,0,1,1,,,4,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Jan 29,home,San Diego Mesa,W,5-0,5,0,5,win,20220129_z2f2,3,0,1,,,,1,1,1,,,,,,1,0,,,,,4,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 1,home,San Diego Mesa,W,11-2,11,2,9,win,20220201_0mub,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 3,home,East Los Angeles,W,9-4,9,4,5,win,20220203_naa8,0,0,0,,,,0,2,,,,,,,0,0,,,,,2,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 5,home,Oxnard,W,17-3,17,3,14,win,20220205_hmfi,4,0,0,,,,2,,,,,,,,0,0,,,,,4,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 8,home,Cerritos,W,13-4,13,4,9,win,20220208_u8j4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 10,home,Cerritos,T,11-11,11,11,0,tie,20220210_zeeq,4,0,1,,,,0,1,,,,,,,1,0,,2,1,2.00,5,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 11,home,Citrus,W,15-7,15,7,8,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 12,home,Ventura,W,14-2,14,2,12,win,20220212_r92e,1,1,1,,1,,0,,,,,,,,3,1,,,,,1,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 15,home,East Los Angeles,W,10-6,10,6,4,win,20220215_oxb5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 17,home,Canyons,W,5-1,5,1,4,win,20220217_r4mr,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 19,home,Oxnard,W,3-1,3,1,2,win,20220219_nlqo,3,0,0,,,,0,,,,,1,,,0,0,,1,1,1.00,4,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 22,home,Canyons,W,19-8,19,8,11,win,20220222_3p1c,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
Feb 25,home,Sierra,W,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Santa Ana,santaana,bradyashworthg9m5,Brady Ashworth
