date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Feather River,L,9-2,9,2,7,win,20230128_rabk,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Feb 4,home,Folsom Lake,L,10-3,10,3,7,win,20230204_jixo,1,1,1,,,1,2,,,,,,,,4,1,,,,,1,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Feb 4,home,Folsom Lake,L,9-4,9,4,5,win,20230204_d9or,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Feb 7,home,Cerro Coso,L,11-4,11,4,7,win,20230207_hpfs,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Feb 16,home,Cerro Coso,L,3-2,3,2,1,win,20230216_zss7,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Feb 18,home,Mt. San Jacinto,L,14-1,14,1,13,win,20230218_j6nk,1,1,0,,,,0,1,,1,,,,1,0,0,,1,1,1.00,3,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Feb 21,home,Bakersfield,W,5-2,5,2,3,win,20230221_57pp,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Feb 23,home,San Joaquin Delta,L,12-1,12,1,11,win,20230223_ih9x,4,0,2,,,,0,,1,,,,,,2,0,,,1,,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Feb 28,home,West Hills Coalinga,W,9-8,9,8,1,win,20230228_zusu,2,1,0,,,,0,,1,,,1,,1,0,0,,2,,,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 2,home,West Hills Coalinga,W,11-10,11,10,1,win,20230302_hs4p,1,1,0,,,,0,,,1,,,,,0,0,,1,,,1,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 4,home,West Hills Coalinga,L,6-5,6,5,1,win,20230304_tine,4,0,1,,,,0,,,,1,,,,1,0,,1,2,0.50,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 7,home,Fresno City,L,12-6,12,6,6,win,20230307_7smt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,,1,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 9,home,Fresno City,L,8-6,8,6,2,win,20230309_ordv,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 11,home,Fresno City,L,4-3,4,3,1,win,20230311_x8ou,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 16,home,Reedley,L,8-1,8,1,7,win,20230316_cayq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 18,home,Reedley,L,6-5,6,5,1,win,20230318_6knt,3,0,1,,,,1,,1,,1,1,,,1,0,,,1,,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 23,home,Merced,W,11-2,11,2,9,win,20230323_cqas,2,2,0,,,,1,2,,,,1,,,0,0,,,2,,5,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 25,home,Merced,L,15-7,15,7,8,win,20230325_sn6z,4,0,1,,,,0,,2,1,,,,,1,0,,,1,,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 26,home,Merced,L,13-4,13,4,9,win,20230326_w1hp,4,0,0,,,,1,,2,,,,,,0,0,,1,1,1.00,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 28,home,Porterville,W,14-3,14,3,11,win,20230328_stgz,4,3,1,,,1,3,,1,,,,,,4,1,,1,,,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Mar 31,home,Porterville,W,10-3,10,3,7,win,20230331_25ei,4,2,2,,,,0,1,,1,,,,,2,0,,1,1,1.00,5,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 1,home,Porterville,L,5-4,5,4,1,win,20230401_rpc1,3,0,1,1,,,0,1,1,,,,,,2,1,,,1,,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 2,home,Reedley,L,13-8,13,8,5,win,20230402_ofi8,4,0,1,1,,,1,,1,,,,,,2,1,,1,1,1.00,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 3,home,Compton,W,5-3,5,3,2,win,20230403_rr9e,4,0,1,,,,1,,1,,,,,1,1,0,,1,1,1.00,5,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 6,home,Sierra,L,5-2,5,2,3,win,20230406_fkb0,4,0,1,,,,0,,2,,,,,,1,0,,,1,,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 7,home,Sierra,L,8-4,8,4,4,win,20230407_e6e8,4,0,0,,,,0,,3,,,,,,0,0,,1,,,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 11,home,Sequoias,L,2-1,2,1,1,win,20230411_bfdb,3,0,0,,,,0,,1,,,,,,0,0,,,1,,3,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 13,home,Sequoias,L,8-4,8,4,4,win,20230413_dvct,1,0,1,,,,0,,,1,,1,,,1,0,,,,,2,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 18,home,Sequoias,W,7-5,7,5,2,win,20230418_xiyd,2,0,1,,,,1,,,,1,1,1,,1,0,,1,1,1.00,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 20,home,Reedley,L,6-4,6,4,2,win,20230420_3xb5,3,0,1,1,,,1,,,,,,,,2,1,,2,,,3,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 22,home,West Hills Coalinga,W,8-5,8,5,3,win,20230422_72yv,4,1,1,,,,0,,1,,,1,,,1,0,,2,,,5,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 25,home,Merced,L,12-7,12,7,5,win,20230425_po3x,3,1,1,1,,,1,,,,,,,,2,1,,1,1,1.00,3,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 28,home,Porterville,W,15-2,15,2,13,win,20230428_2pr1,6,1,4,,,,2,,,,1,,,,4,0,,1,,,6,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
Apr 29,home,Fresno City,L,11-5,11,5,6,win,20230429_4gi8,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2023,2022-23,Taft,taft,jacksonberry0zx0,Jackson Berry
