date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 7,home,East Los Angeles,W,9-2,9,2,7,win,20150207_tegn,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
Feb 10,home,Desert,W,12-5,12,5,7,win,20150210_zvrb,5,2,4,,,,0,,1,,,,,,4,0,,,,,5,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
Feb 17,home,Mt. San Antonio,L,13-4,13,4,9,win,20150217_pmed,2,0,1,,,,0,,,,,,,,1,0,,1,,,2,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
Feb 19,home,Mt. San Jacinto,W,9-8,9,8,1,win,20150219_z49w,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
Feb 24,home,Mt. San Antonio,W,11-4,11,4,7,win,20150224_rv5x,3,1,1,,,1,3,,,,,,1,,4,1,,,3,,4,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
Feb 26,home,Orange Coast,L,4-3,4,3,1,win,20150226_tvw9,4,0,0,,,,0,,2,,,,,1,0,0,,2,1,2.00,5,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
Feb 28,home,Irvine Valley,L,4-1,4,1,3,win,20150228_i4t0,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
Mar 7,home,Cypress,L,8-3,8,3,5,win,20150307_nyul,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
Apr 14,home,Cypress,L,8-7,8,7,1,win,20150414_x9aj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
Apr 16,home,Fullerton,W,9-3,9,3,6,win,20150416_238x,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
May 2,home,Palomar,L,4-2,4,2,2,win,20150502_871a,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,,Riverside,riverside,dajohnmurrayhjmx,Dajohn Murray
