date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Apr 23,home,American River,W,6-1,6,1,5,win,20210423_xtvq,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
Apr 24,home,American River,L,6-4,6,4,2,win,20210424_svza,2,0,1,,,,0,1,,,,,,,1,0,,1,,,3,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
Apr 30,home,Folsom Lake,W,4-3,4,3,1,win,20210430_ooxv,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 1,home,Folsom Lake,W,6-4,6,4,2,win,20210501_443n,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 7,home,Cosumnes River,W,5-4,5,4,1,win,20210507_qx3u,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 8,home,Cosumnes River,W,19-12,19,12,7,win,20210508_1n1s,2,1,1,,,,0,,,,,,,,1,0,,1,,,2,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 14,home,American River,W,7-0,7,0,7,win,20210514_ac5c,3,1,1,,1,,3,1,1,,,,,,3,1,,,1,,4,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 15,home,American River,W,3-2,3,2,1,win,20210515_48up,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 15,home,American River,L,7-6,7,6,1,win,20210515_is8c,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 21,home,Folsom Lake,T,3-3,3,3,0,tie,,,,,,,,,,,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 22,home,Folsom Lake,L,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 22,home,Folsom Lake,W,5-1,5,1,4,win,20210522_ic30,2,1,0,,,,1,,,,,,,,0,0,,,,,2,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 28,home,Cosumnes River,W,14-12,14,12,2,win,20210528_qhvy,4,1,0,,,,1,,,,,1,,,0,0,,2,1,2.00,5,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 29,home,Cosumnes River,W,7-1,7,1,6,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
May 29,home,Cosumnes River,W,22-2,22,2,20,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Sacramento City,sacramentocity,willasbylk4t,Will Asby
