date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,Pasadena City,L,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
Feb 1,home,El Camino,L,13-3,13,3,10,win,20180201_m4rr,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
Feb 3,home,Mt. San Antonio,L,6-2,6,2,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
Feb 3,home,Mt. San Antonio,W,8-7,8,7,1,win,20180203_4js8,4,0,0,,,,0,,,,,,,,0,0,,3,,,4,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
Feb 8,home,Rio Hondo,W,10-7,10,7,3,win,20180208_stbk,5,1,2,1,,,0,,,,,,,,3,1,,2,1,2.00,5,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
Feb 9,home,Allan Hancock,W,7-2,7,2,5,win,20180209_d6d1,3,1,2,,,,2,1,,,,,,,2,0,,1,,,4,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
Feb 10,home,Canyons,L,4-3,4,3,1,win,20180210_1tux,4,0,1,,,,0,,1,,,,,,1,0,,2,,,4,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
Feb 13,home,Irvine Valley,W,13-5,13,5,8,win,20180213_o9dm,4,0,3,,,,4,,,,,,1,,3,0,,1,1,1.00,5,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
Feb 15,home,Irvine Valley,L,13-1,13,1,12,win,20180215_tfrc,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
Feb 17,home,Santa Ana,L,6-3,6,3,3,win,20180217_sd23,0,0,0,,,,0,,,,,,,1,0,0,,1,,,1,2018,,San Diego Mesa,sandiegomesa,victorceniceros2rhc,Victor Ceniceros
