date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Folsom Lake,L,11-4,11,4,7,win,20160127_6fsa,3,1,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Jan 31,home,Folsom Lake,W,12-7,12,7,5,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 5,home,Napa,W,8-4,8,4,4,win,20160205_kq9s,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 6,home,Napa,W,3-0,3,0,3,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 6,home,Napa,L,3-2,3,2,1,win,20160206_y4aw,2,0,0,,,,0,,,,,,,,0,0,1,2,,,2,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 12,home,Mendocino,W,5-1,5,1,4,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 13,home,Mendocino,W,15-6,15,6,9,win,20160213_auev,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 13,home,Mendocino,W,7-1,7,1,6,win,20160213_vqb5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 16,home,Yuba,W,8-5,8,5,3,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 19,home,American River,W,6-0,6,0,6,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 20,home,American River,L,10-1,10,1,9,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 26,home,Lassen,W,4-0,4,0,4,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 27,home,Lassen,L,8-7,8,7,1,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Feb 27,home,Lassen,W,6-1,6,1,5,win,20160227_r5v0,4,1,2,1,,,1,,,,,,,1,3,1,,1,1,1.00,5,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Mar 3,home,Feather River,W,5-2,5,2,3,win,20160303_7hzv,0,0,0,,,,1,,,,,,1,,0,0,,,1,,1,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Mar 4,home,Feather River,W,7-5,7,5,2,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Mar 8,home,Siskiyous,W,12-0,12,0,12,win,20160308_asm8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Mar 8,home,Siskiyous,W,8-1,8,1,7,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Mar 18,home,Redwoods,W,6-1,6,1,5,win,20160318_wa6e,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
Mar 18,home,Redwoods,W,10-1,10,1,9,win,20160318_hyr3,5,2,2,1,,,1,,,,,,,,3,1,,2,1,2.00,5,2016,,Butte,butte,rjvaldez9ngf,RJ Valdez
