date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Chaffey,W,11-6,11,6,5,win,20230128_365n,5,0,3,,,,3,,,,,,,,3,0,,1,1,1.00,5,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 1,home,Fullerton,L,13-3,13,3,10,win,20230201_93jy,2,0,1,,,,0,,,,,,,,1,0,,,1,,2,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 3,home,Cerro Coso,W,15-5,15,5,10,win,20230203_791p,2,2,0,,,,2,2,,,,1,,,0,0,,,2,,5,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 4,home,Cerro Coso,L,8-3,8,3,5,win,20230204_lte3,3,0,2,,,,2,1,,,1,,,,2,0,,1,,,4,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 7,home,Chaffey,W,14-4,14,4,10,win,20230207_lhdi,4,1,1,1,,,1,1,1,,,,,,2,1,,2,,,5,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 9,home,Saddleback,L,8-1,8,1,7,win,20230209_sszk,3,0,0,,,,0,,,,,,,,0,0,,3,,,3,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 11,home,Orange Coast,L,7-6,7,6,1,win,20230211_nyax,5,0,0,,,,0,,2,1,,,,,0,0,,1,1,1.00,5,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 15,home,Saddleback,L,8-4,8,4,4,win,20230215_0772,2,0,1,,,,0,,,,,,,1,1,0,,1,,,3,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 18,home,El Camino,L,6-0,6,0,6,win,20230218_jqfq,4,0,0,,,,0,,2,,,,,,0,0,,1,,,4,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 21,home,Orange Coast,W,5-3,5,3,2,win,20230221_rcta,4,0,2,,,,1,,,,,,,,2,0,,1,1,1.00,4,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Feb 22,home,Saddleback,L,12-10,12,10,2,win,20230222_i9uc,3,1,1,,,,1,,1,,,1,,,1,0,,,1,,4,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Mar 9,home,San Diego Mesa,W,14-4,14,4,10,win,20230309_zte1,5,1,3,,,,3,,,,,,,,3,0,,,2,,5,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Mar 14,home,San Diego City,W,5-0,5,0,5,win,20230314_ztxp,2,0,0,,,,0,2,1,,,,,,0,0,,,1,,4,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Mar 17,home,San Diego City,W,5-3,5,3,2,win,20230317_mtb1,3,1,0,,,,0,1,,,,,,,0,0,,1,2,0.50,4,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
Mar 18,home,Grossmont,L,7-3,7,3,4,win,20230318_kxqg,4,0,1,,,,0,,2,,,,,,1,0,,,1,,4,2023,2022-23,Southwestern,southwestern,ryanparker7cjm,Ryan Parker
