date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Sequoias,W,7-5,7,5,2,win,20230127_u0vd,3,1,0,,,,0,2,1,,,,,,0,0,,1,1,1.00,5,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Jan 28,home,Sequoias,W,14-10,14,10,4,win,20230128_p3un,2,1,1,,,,0,2,,,,,,1,1,0,,2,,,5,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Jan 31,home,Long Beach,W,9-0,9,0,9,win,20230131_89ay,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Feb 2,home,Rio Hondo,W,9-3,9,3,6,win,20230202_cbll,4,1,1,1,,,0,,,,,,,,2,1,,1,2,0.50,4,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Feb 4,home,Canyons,L,8-3,8,3,5,win,20230204_vlps,3,1,0,,,,0,1,1,,,,,,0,0,,,2,,4,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Feb 7,home,Long Beach,L,7-6,7,6,1,win,20230207_f3kl,4,1,1,,,,0,,,1,,,,,1,0,,1,2,0.50,4,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Feb 10,home,Rio Hondo,L,3-1,3,1,2,win,20230210_nco5,3,0,0,,,,0,,2,,,,,,0,0,,1,,,3,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Feb 18,home,Bakersfield,L,3-2,3,2,1,win,20230218_z0ou,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Feb 22,home,LA Pierce,W,7-5,7,5,2,win,20230222_dsxp,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Feb 26,home,LA Pierce,W,9-0,9,0,9,win,20230226_us72,4,0,1,,,,0,,1,,,,,,1,0,,,2,,4,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Mar 2,home,Moorpark,W,10-3,10,3,7,win,20230302_fs6b,4,2,2,1,,,3,1,2,,,,,,3,1,,,,,5,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Mar 4,home,Moorpark,W,6-0,6,0,6,win,20230304_9i7a,4,0,2,,,,0,,1,,,,,,2,0,,1,,,4,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
Mar 7,home,Cuesta,L,12-5,12,5,7,win,20230307_3x09,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2023,2022-23,Allan Hancock,allanhancock,keelorloveridgezds1,Keelor Loveridge
