date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,San Diego Mesa,L,8-7,8,7,1,win,20170128_p27j,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Jan 28,home,San Diego Mesa,W,17-12,17,12,5,win,20170128_ghxp,2,0,1,,,,2,,1,,1,,,,1,0,,,,,2,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Jan 31,home,Glendale,L,6-3,6,3,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 3,home,Mt. San Jacinto,W,11-8,11,8,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 4,home,Victor Valley,W,6-3,6,3,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 8,home,LA Pierce,W,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 11,home,Cypress,L,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 13,home,Irvine Valley,L,7-3,7,3,4,win,20170213_gc4f,3,0,0,,,,1,1,,,,,,,0,0,,2,1,2.00,4,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 14,home,Riverside,W,4-3,4,3,1,win,20170214_nf0u,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 16,home,Mt. San Jacinto,L,8-7,8,7,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 18,home,Santa Ana,L,7-1,7,1,6,win,20170218_lm7m,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 21,home,Riverside,L,8-3,8,3,5,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 23,home,Santa Ana,W,7-1,7,1,6,win,20170223_y5n2,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 24,home,Fullerton,W,11-4,11,4,7,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Feb 28,home,Irvine Valley,L,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 2,home,Long Beach,L,4-1,4,1,3,win,20170302_aefe,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 4,home,Long Beach,L,11-3,11,3,8,win,20170304_uv0j,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 7,home,Cerritos,L,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 9,home,Cerritos,W,10-8,10,8,2,win,20170309_zey1,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 11,home,El Camino,L,11-7,11,7,4,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 14,home,El Camino,L,9-0,9,0,9,win,20170314_t0ux,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 16,home,LA Harbor,L,13-3,13,3,10,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 18,home,LA Harbor,L,6-4,6,4,2,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 21,home,EC-Compton Center,L,8-7,8,7,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 23,home,EC-Compton Center,W,6-1,6,1,5,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 28,home,Rio Hondo,L,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Mar 30,home,Rio Hondo,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Apr 1,home,Rio Hondo,L,10-6,10,6,4,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Apr 4,home,East Los Angeles,W,3-1,3,1,2,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Apr 6,home,East Los Angeles,W,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Apr 8,home,East Los Angeles,W,15-6,15,6,9,win,20170408_x2qa,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
Apr 11,home,Citrus,L,6-4,6,4,2,win,20170411_dt8w,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,,Mt. San Antonio,mtsanantonio,haydenwright7mif,Hayden Wright
