date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Merced,W,4-2,4,2,2,win,20150127_fr1v,4,0,1,,,,0,,,1,,,,,1,0,,1,2,0.50,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Jan 30,home,Reedley,W,9-0,9,0,9,win,20150130_aevu,4,1,0,,,,1,1,,,,,,,0,0,1,1,2,0.50,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Jan 31,home,Sierra,W,17-6,17,6,11,win,20150131_kf6f,6,5,6,,2,,1,,,1,,,,,10,2,,,,,6,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Feb 3,home,Contra Costa,W,9-6,9,6,3,win,20150203_4qb8,4,0,1,1,,,2,,,,,,1,,2,1,,1,3,0.33,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Feb 5,home,Mission,W,12-4,12,4,8,win,20150205_hyj0,4,1,1,1,,,1,1,1,,,,,,2,1,,1,1,1.00,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Feb 13,home,Sacramento City,L,3-2,3,2,1,win,20150213_wcqi,4,1,2,,,1,1,,,,,,,,5,1,,1,1,1.00,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Feb 14,home,Sacramento City,W,12-4,12,4,8,win,20150214_5z1w,3,2,2,,,1,1,3,,3,,,,,5,1,,1,,,6,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Feb 15,home,Mission,W,10-6,10,6,4,win,20150215_uro6,3,3,1,1,,,2,1,,2,1,,1,,2,1,,,1,,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Feb 18,home,Contra Costa,W,7-4,7,4,3,win,20150218_1ga2,3,0,1,,1,,1,1,,1,,,,,3,1,1,,,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Feb 19,home,Laney,L,8-3,8,3,5,win,20150219_4t76,3,0,0,,,,1,,,,,,1,,0,0,,2,2,1.00,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Feb 24,home,Cabrillo,L,3-2,3,2,1,win,20150224_yj32,4,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Feb 26,home,San Francisco,W,5-0,5,0,5,win,20150226_e40k,5,1,1,,,,1,,,,1,,,,1,0,,3,1,3.00,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 3,home,Gavilan,L,8-0,8,0,8,win,20150303_51h4,3,0,0,,,,0,,,,,1,,,0,0,,,3,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 5,home,Monterey,W,7-1,7,1,6,win,20150305_vcue,5,1,3,1,,,2,,,1,,,,,4,1,,1,1,1.00,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 7,home,Hartnell,W,9-1,9,1,8,win,20150307_203t,4,2,1,1,,,1,,,,,1,,,2,1,,1,2,0.50,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 10,home,West Valley,L,8-1,8,1,7,win,20150310_2als,4,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 12,home,Ohlone,L,6-4,6,4,2,win,20150312_k48y,5,1,2,1,,,1,,1,,,,,,3,1,,,2,,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 14,home,Skyline,W,8-1,8,1,7,win,20150314_dge9,5,1,3,,,,1,,,2,,,,,3,0,,2,,,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 17,home,San Mateo,L,6-5,6,5,1,win,20150317_ahuh,4,1,1,,,,1,1,1,,,,,,1,0,,1,1,1.00,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 19,home,Hartnell,L,5-4,5,4,1,win,20150319_qx9c,3,1,1,,,,0,2,,,,,,,1,0,,1,,,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 20,home,Gavilan,L,8-7,8,7,1,win,20150320_ftp4,5,1,2,,1,,0,1,2,,,,,,4,1,,1,,,6,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 24,home,Skyline,W,3-0,3,0,3,win,20150324_6e1k,4,0,0,,,,0,,,,,,,,0,0,,1,,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 26,home,Ohlone,L,2-0,2,0,2,win,20150326_328r,3,0,0,,,,0,1,,,,,,,0,0,,3,,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 28,home,Chabot,L,10-3,10,3,7,win,20150328_n3us,2,1,1,,,,0,2,,,,,,,1,0,,,1,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Mar 31,home,De Anza,L,1-0,1,0,1,win,20150331_q14r,2,0,0,,,,0,2,2,,1,,,,0,0,,,,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Apr 2,home,Cabrillo,W,4-2,4,2,2,win,20150402_nd53,1,0,1,,,,1,2,,1,1,,,1,1,0,,1,,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Apr 4,home,Monterey,L,8-4,8,4,4,win,20150404_edkv,3,0,0,,,,0,,,,,1,,,0,0,,1,2,0.50,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Apr 8,home,Mission,L,13-4,13,4,9,win,20150408_y5kx,4,1,2,,,,0,1,,,1,,,,2,0,,,1,,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Apr 9,home,Skyline,W,3-2,3,2,1,win,20150409_wear,5,1,1,,,,0,,4,,,,,,1,0,,,,,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Apr 11,home,Cabrillo,W,6-3,6,3,3,win,20150411_nc9h,5,1,3,,1,,1,,,,1,,,,5,1,,,,,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Apr 14,home,Gavilan,L,10-5,10,5,5,win,20150414_7q0s,3,0,0,,,,0,1,,,,,,,0,0,,1,,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Apr 16,home,Hartnell,W,6-2,6,2,4,win,20150416_vz4a,3,2,1,,,,1,2,,4,,,,,1,0,,1,,,5,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Apr 21,home,Monterey,L,5-2,5,2,3,win,20150421_a2v7,3,0,1,,,,0,1,,,,,,,1,0,,,,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
Apr 23,home,Ohlone,L,12-2,12,2,10,win,20150423_erb7,3,1,1,,,,0,1,1,,,,,,1,0,,,1,,4,2015,,Canada,canada,randyventurao6fx,Randy Ventura
