date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,San Mateo,W,3-2,3,2,1,win,20130201_urg9,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Feb 5,home,Yuba,L,3-1,3,1,2,win,20130205_7p7k,4,0,2,,,,0,,1,,,,,,2,0,,,1,,4,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Feb 8,home,Shasta,W,6-2,6,2,4,win,20130208_6cb5,1,1,1,,,,1,,,,,,,,1,0,,,,,1,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Feb 9,home,Feather River,W,2-1,2,1,1,win,20130209_jvo4,3,0,1,,,,0,,1,,1,,,,1,0,,,,,3,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Feb 12,home,Los Medanos,W,7-5,7,5,2,win,20130212_rhci,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Feb 14,home,Los Medanos,W,2-1,2,1,1,win,20130214_23j3,4,0,1,1,,,0,,,,,,,,2,1,,3,,,4,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Feb 16,home,San Mateo,W,7-2,7,2,5,win,20130216_ydpd,3,2,2,,,1,3,,,,,,,1,5,1,,2,,,4,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Feb 21,home,Chabot,W,4-2,4,2,2,win,20130221_vtkj,4,0,2,,,,1,,,,1,,,,2,0,1,1,1,1.00,4,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Feb 23,home,Chabot,L,10-1,10,1,9,win,20130223_ah7f,4,0,1,,,,0,,1,,,,,,1,0,1,1,1,1.00,4,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Feb 26,home,Laney,W,11-2,11,2,9,win,20130226_0f9j,5,0,1,,,,1,,2,,,,,,1,0,,,,,5,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Mar 2,home,Reedley,W,5-4,5,4,1,win,20130302_4y1m,4,0,3,1,,,0,1,,,,,,,4,1,,1,,,5,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Mar 5,home,Diablo Valley,W,9-3,9,3,6,win,20130305_8pbv,4,1,2,1,,1,1,1,1,,,,,,6,2,,,,,5,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Mar 7,home,Diablo Valley,W,5-3,5,3,2,win,20130307_j5yw,4,0,1,,,,1,,,1,,,1,,1,0,,2,2,1.00,5,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Mar 9,home,Diablo Valley,L,10-6,10,6,4,win,20130309_muze,5,1,1,,,1,2,,1,,,,,,4,1,,3,,,5,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
Mar 12,home,Sacramento City,W,10-1,10,1,9,win,20130312_nj2b,2,1,1,,,,2,1,,,,1,1,,1,0,,,2,,5,2013,2012-13,Sierra,sierra,blakegrantparkszwok,Blake Grant-Parks
