date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Apr 23,home,Folsom Lake,W,18-16,18,16,2,win,20210423_9ua1,5,3,2,,,1,2,,1,,,1,,,5,1,,1,1,1.00,6,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
Apr 24,home,Folsom Lake,W,9-5,9,5,4,win,20210424_wb0g,3,2,1,,,1,3,2,1,,,1,,,4,1,,1,,,6,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
Apr 30,home,American River,W,6-4,6,4,2,win,20210430_312z,4,0,1,1,,,2,,,1,,,,,2,1,,,2,,4,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
May 1,home,American River,W,14-4,14,4,10,win,20210501_w57s,6,3,4,1,,,3,,1,1,,,,,5,1,,,1,,6,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
May 7,home,Sacramento City,L,5-4,5,4,1,win,20210507_qx3u,5,1,1,,,,0,,3,,,,,,1,0,,,1,,5,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
May 8,home,Sacramento City,L,19-12,19,12,7,win,20210508_1n1s,5,4,4,,,2,6,,,,,,1,,10,2,,1,1,1.00,6,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
May 14,home,Folsom Lake,W,6-5,6,5,1,win,20210514_qgus,4,1,2,2,,,2,1,1,,,,,,4,2,1,1,,,5,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
May 15,home,Folsom Lake,L,8-5,8,5,3,win,20210515_pagv,3,1,1,,1,,0,1,,1,1,1,,,3,1,,,2,,5,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
May 15,home,Folsom Lake,W,11-2,11,2,9,win,20210515_kyhq,1,1,0,,,,0,1,,,,1,,,0,0,,,1,,3,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
May 21,home,American River,W,6-3,6,3,3,win,20210521_vsuh,4,0,1,,,,0,,1,,1,,,,1,0,,1,1,1.00,4,2021,2020-21,Cosumnes River,cosumnesriver,jackpainteryazo,Jack Painter
