date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,Cosumnes River,W,2-0,2,0,2,win,20130201_fkju,1,0,0,,,,0,,,,,,,1,0,0,,1,1,1.00,2,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 2,home,Cosumnes River,W,7-1,7,1,6,win,20130202_14u7,0,0,0,,,,0,1,,,1,,,,0,0,,,,,1,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 5,home,Bakersfield,L,9-6,9,6,3,win,20130205_82pk,4,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,4,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 7,home,Mission,W,6-5,6,5,1,win,20130207_r1rk,5,0,1,1,,,0,,3,,,,,,2,1,,1,,,5,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 9,home,Mission,L,4-2,4,2,2,win,20130209_h9aa,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 14,home,Rio Hondo,L,4-3,4,3,1,win,20130214_e8az,4,0,0,,,,0,,1,1,,,,,0,0,1,2,,,4,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 15,home,Cypress,L,5-1,5,1,4,win,20130215_2wz2,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 16,home,Cypress,L,6-0,6,0,6,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 21,home,Porterville,L,2-1,2,1,1,win,20130221_2g6y,2,0,1,,,,0,,,,,,,,1,0,,,1,,2,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 23,home,Porterville,W,8-0,8,0,8,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 23,home,Porterville,W,10-2,10,2,8,win,20130223_fjfc,2,1,1,,,,1,,,,,,,,1,0,,,1,,2,2013,,Merced,merced,nickmelloa8iv,Nick Mello
Feb 26,home,Sequoias,L,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Merced,merced,nickmelloa8iv,Nick Mello
