date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 2,home,EC-Compton Center,W,20-0,20,0,20,win,20170202_ikgt,1,0,0,,,,1,,1,,,,1,,0,0,,,1,,2,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Feb 9,home,Chaffey,W,11-1,11,1,10,win,20170209_exn1,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Feb 11,home,Chaffey,W,4-1,4,1,3,win,20170211_c1he,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Feb 21,home,Desert,W,6-1,6,1,5,win,20170221_f0u5,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Mar 9,home,Orange Coast,L,7-3,7,3,4,win,20170309_uj6s,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Mar 14,home,Cypress,L,11-0,11,0,11,win,20170314_ci1u,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Mar 18,home,Cypress,W,7-3,7,3,4,win,20170318_c2r3,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Mar 30,home,Fullerton,W,11-2,11,2,9,win,20170330_65la,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Apr 6,home,Saddleback,L,11-3,11,3,8,win,20170406_ain7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Apr 7,home,Saddleback,L,9-2,9,2,7,win,20170407_dh58,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Apr 13,home,Long Beach,W,10-8,10,8,2,win,20170413_35le,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
Apr 14,home,East Los Angeles,W,12-5,12,5,7,win,20170414_7rvc,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Santa Ana,santaana,braedenwallace5mjm,Braeden Wallace
