date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 26,home,East Los Angeles,L,8-4,8,4,4,win,20180126_mcpl,5,2,2,,,,0,,,1,,,,,2,0,,1,2,0.50,5,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Jan 27,home,Orange Coast,L,8-0,8,0,8,win,20180127_nvy5,3,0,0,,,,0,,,,,,,,0,0,1,2,1,2.00,3,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 2,home,Cypress,L,20-1,20,1,19,win,20180202_v4ou,3,0,0,,,,0,1,2,,,,,1,0,0,,2,,,5,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 3,home,Irvine Valley,W,9-8,9,8,1,win,20180203_vzjd,0,1,0,,,,0,2,,,1,,,,0,0,,,,,2,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 7,home,Glendale,L,10-2,10,2,8,win,20180207_5lix,3,0,0,,,,0,,,,,,,1,0,0,1,3,1,3.00,4,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 7,home,Glendale,L,7-3,7,3,4,win,20180207_zttb,4,0,2,,,,0,,,,,,,,2,0,,1,,,4,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 10,home,West LA,W,8-6,8,6,2,win,20180210_20me,7,2,4,,,,0,,,,1,,,,4,0,,1,1,1.00,7,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 13,home,Cypress,L,14-3,14,3,11,win,20180213_wmi4,5,0,1,,,,0,,,,,,,,1,0,,2,2,1.00,5,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 15,home,Chaffey,L,22-9,22,9,13,win,20180215_z5bu,3,1,1,,,,0,3,,,,,,,1,0,,1,1,1.00,6,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 16,home,Citrus,W,11-9,11,9,2,win,20180216_936a,3,2,1,,,,0,1,1,1,,1,,,1,0,,,1,,5,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 17,home,Orange Coast,L,22-0,22,0,22,win,20180217_usw3,4,0,0,,,,0,1,1,1,,,,,0,0,,1,2,0.50,5,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
Feb 20,home,Santa Ana,L,11-6,11,6,5,win,20180220_bojc,5,1,1,,,,0,,,1,,,,,1,0,,1,2,0.50,5,2018,2017-18,Desert,desert,joshuahernandezfobl,Joshua Hernandez
