date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,Mt. San Antonio,L,5-4,5,4,1,win,20160130_olqj,1,0,1,,,,0,,,,1,,,,1,0,,,,,1,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 4,home,Glendale,L,4-2,4,2,2,win,20160204_zyon,4,0,1,,,,0,,1,,,,,,1,0,,2,,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 5,home,Citrus,L,7-6,7,6,1,win,20160205_1in4,4,1,2,1,,,1,,2,,,,,,3,1,,,,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 6,home,Canyons,L,16-6,16,6,10,win,20160206_pmif,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 9,home,Canyons,L,8-3,8,3,5,win,20160209_qlnr,4,0,0,,,,0,,,,,,,,0,0,,2,,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 11,home,San Diego Mesa,W,8-4,8,4,4,win,20160211_7nm1,4,1,1,,,,0,,,1,,,,,1,0,1,2,1,2.00,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 13,home,Allan Hancock,L,8-4,8,4,4,win,20160213_6rvv,3,0,0,,,,0,,,,,1,,,0,0,,3,,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 16,home,Pasadena City,W,8-1,8,1,7,win,20160216_mk0z,4,2,2,,,,1,,,,,,,,2,0,,2,,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 19,home,Merced,L,6-2,6,2,4,win,20160219_3o0q,2,0,0,,,,0,,,,,,,,0,0,,1,,,2,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 25,home,San Diego Mesa,W,7-3,7,3,4,win,20160225_h675,5,0,2,1,,,1,,,1,1,,,,3,1,,,3,,5,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Feb 27,home,Pasadena City,W,3-2,3,2,1,win,20160227_ig3j,4,1,1,1,,,0,,1,,,,,,2,1,,1,1,1.00,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 1,home,Victor Valley,W,13-9,13,9,4,win,20160301_d5fr,0,1,0,,,,0,1,,1,,2,,,0,0,,,,,3,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 3,home,San Bernardino,W,7-2,7,2,5,win,20160303_yy2t,3,0,2,,,,0,1,1,,1,,,,2,0,,,,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 8,home,Cerro Coso,W,13-8,13,8,5,win,20160308_qcfv,1,1,1,,,,0,,,1,,,,,1,0,,,,,1,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 10,home,Chaffey,L,10-3,10,3,7,win,20160310_fv2y,3,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 16,home,LA Pierce,W,5-1,5,1,4,win,20160316_09x2,3,1,1,,,,0,1,,,,,,,1,0,,,1,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 22,home,Victor Valley,W,11-4,11,4,7,win,20160322_67j6,4,1,2,1,,,1,,,,,1,,,3,1,,,2,,5,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 24,home,Victor Valley,W,6-1,6,1,5,win,20160324_omvl,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 26,home,Victor Valley,W,3-2,3,2,1,win,20160326_hfca,2,1,0,,,,0,2,1,,,,,,0,0,,,,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 29,home,San Bernardino,L,5-4,5,4,1,win,20160329_wlhx,4,1,2,1,,,0,,1,1,,,,1,3,1,,2,,,5,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Mar 31,home,San Bernardino,W,16-6,16,6,10,win,20160331_lheu,2,1,0,,,,0,2,,,,1,,,0,0,,2,,,5,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 2,home,San Bernardino,W,3-2,3,2,1,win,20160402_l57o,3,0,0,,,,0,1,1,,1,,,,0,0,1,1,1,1.00,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 5,home,Barstow,W,2-0,2,0,2,win,20160405_019l,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 7,home,Barstow,W,16-5,16,5,11,win,20160407_wwrx,4,1,0,,,,1,,,,,1,,,0,0,,2,1,2.00,5,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 9,home,Barstow,W,7-3,7,3,4,win,20160409_0v0x,5,0,1,,,,0,,1,,,,,,1,0,,2,1,2.00,5,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 12,home,Cerro Coso,W,9-7,9,7,2,win,20160412_rtlz,4,1,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 14,home,Cerro Coso,W,13-0,13,0,13,win,20160414_gnie,5,2,3,2,,,1,,,,,,,,5,2,,1,,,5,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 16,home,Cerro Coso,W,16-4,16,4,12,win,20160416_c23g,5,1,4,,,,0,,1,,,,,,4,0,,,,,5,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 19,home,Chaffey,W,13-4,13,4,9,win,20160419_xv8p,4,0,0,,,,0,,1,,,,,,0,0,1,3,,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 21,home,Chaffey,W,7-3,7,3,4,win,20160421_6gxn,3,1,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 23,home,Chaffey,L,15-4,15,4,11,win,20160423_us2o,3,0,0,,,,0,1,,,,,,,0,0,,2,1,2.00,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 26,home,Desert,W,5-2,5,2,3,win,20160426_gyzr,4,1,2,1,,,0,,,,,,,,3,1,,1,,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 28,home,Desert,W,6-3,6,3,3,win,20160428_7jla,4,3,2,1,,,0,,,,,,,,3,1,,,1,,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
Apr 29,home,Desert,W,13-8,13,8,5,win,20160429_m55d,4,1,2,,,,1,1,,,,,,,2,0,,1,1,1.00,5,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
May 6,home,Golden West,L,6-5,6,5,1,win,20160506_uuqx,4,0,1,,,,0,,,,1,,,,1,0,,1,2,0.50,4,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
May 7,home,Golden West,L,6-1,6,1,5,win,20160507_qtdw,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2016,,Rio Hondo,riohondo,dannymarqueznjna,Danny Marquez
