date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 8,home,Marin,W,8-1,8,1,7,win,20220208_kys2,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Feb 10,home,Solano,W,10-0,10,0,10,win,20220210_2uy0,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Feb 12,home,Cabrillo,W,10-9,10,9,1,win,20220212_dh0d,1,0,1,,1,,0,,,,,,,,3,1,,,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Feb 15,home,Monterey Peninsula,L,16-3,16,3,13,win,20220215_fxt5,4,0,2,,,,0,,1,,,1,,,2,0,,1,,,5,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Feb 17,home,Chabot,W,10-3,10,3,7,win,20220217_vs43,3,0,1,,,,0,,,1,,1,,,1,0,1,2,,,4,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Feb 18,home,San Mateo,L,19-12,19,12,7,win,20220218_xtrl,5,0,0,,,,0,,3,,,1,,,0,0,,2,,,6,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Feb 19,home,Hartnell,W,10-0,10,0,10,win,20220219_lfp2,1,1,1,1,,,0,,,,,,,,2,1,,,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Feb 24,home,San Francisco,W,10-0,10,0,10,win,20220224_zabk,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Feb 26,home,Solano,W,13-3,13,3,10,win,20220226_2ybc,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Mar 4,home,Santa Rosa,W,11-10,11,10,1,win,20220304_51j4,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Mar 17,home,San Joaquin Delta,L,13-5,13,5,8,win,20220317_po4e,2,0,2,1,,,2,,,,,,,,3,1,,,,,2,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Mar 18,home,San Joaquin Delta,L,5-3,5,3,2,win,20220318_esl6,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Mar 22,home,Modesto,L,7-0,7,0,7,win,20220322_06jk,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Mar 24,home,Modesto,L,23-6,23,6,17,win,20220324_blf8,4,3,3,,1,,0,,1,,,,,,5,1,,,,,4,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Mar 26,home,Modesto,W,3-2,3,2,1,win,20220326_fehp,5,1,3,,,,0,,,,,,,,3,0,,2,,,5,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Mar 29,home,American River,W,9-6,9,6,3,win,20220329_bmbe,3,1,0,,,,0,,,,1,2,,,0,0,,1,2,0.50,5,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Mar 31,home,American River,W,8-1,8,1,7,win,20220331_2ljw,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Apr 1,home,American River,W,13-0,13,0,13,win,20220401_tygy,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Apr 5,home,Cosumnes River,L,6-2,6,2,4,win,20220405_r74f,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Apr 7,home,Cosumnes River,L,18-12,18,12,6,win,20220407_qxba,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Apr 9,home,Cosumnes River,L,13-2,13,2,11,win,20220409_kphe,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
Apr 12,home,Sacramento City,W,10-9,10,9,1,win,20220412_qssw,4,1,1,,,,1,1,,,,,,,1,0,,2,,,5,2022,2021-22,Diablo Valley,diablovalley,seanpirouzw94a,Sean Pirouz
