date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Apr 23,home,Sacramento City,L,6-1,6,1,5,win,20210423_xtvq,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
Apr 24,home,Sacramento City,W,6-4,6,4,2,win,20210424_svza,3,1,1,1,,,0,,1,,,,,,2,1,,,1,,3,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
May 1,home,Cosumnes River,L,14-4,14,4,10,win,20210501_w57s,2,1,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
May 7,home,Folsom Lake,L,9-8,9,8,1,win,20210507_6wcl,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
May 8,home,Folsom Lake,L,13-6,13,6,7,win,20210508_k2v1,4,1,2,,,,0,,,,,,,,2,0,,1,1,1.00,4,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
May 15,home,Sacramento City,W,7-6,7,6,1,win,20210515_is8c,3,0,1,,,,0,1,1,,,,,,1,0,,,1,,4,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
May 21,home,Cosumnes River,L,6-3,6,3,3,win,20210521_vsuh,5,0,4,1,,,2,,,,,,,,5,1,,1,,,5,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
May 22,home,Cosumnes River,L,1-0,1,0,1,win,20210522_h6b3,3,0,0,,,,0,,,,,,,,0,0,,,2,,3,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
May 28,home,Folsom Lake,L,20-1,20,1,19,win,20210528_d5z4,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
May 29,home,Folsom Lake,W,5-2,5,2,3,win,20210529_84cb,4,1,1,1,,,1,,,,,,,,2,1,,,1,,4,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
May 29,home,Folsom Lake,L,3-2,3,2,1,win,20210529_mys8,3,0,0,,,,0,,,,,1,,,0,0,,3,,,4,2021,2020-21,American River,americanriver,josebelo32in,Jose Belo
