date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 9,home,Imperial Valley,W,4-2,4,2,2,win,20130209_u8a7,4,0,0,,,,0,,,,,,,,0,0,,1,3,0.33,4,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Feb 13,home,Mt. San Antonio,L,9-8,9,8,1,win,20130213_iuvg,5,1,1,,,,1,,2,,,,,,1,0,,1,,,5,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Feb 23,home,Rio Hondo,L,3-2,3,2,1,win,20130223_9ae2,2,1,0,,,,0,1,2,,,,,,0,0,,,,,3,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Feb 28,home,San Bernardino,L,4-3,4,3,1,win,20130228_z2ux,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Mar 5,home,Barstow,W,21-16,21,16,5,win,20130305_e9o5,4,2,2,1,,1,2,,1,,,1,,1,6,2,,1,1,1.00,6,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Mar 12,home,Chaffey,W,10-8,10,8,2,win,20130312_5umq,3,0,0,,,,0,1,1,,,,,,0,0,,1,1,1.00,4,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Mar 19,home,Victor Valley,L,7-6,7,6,1,win,20130319_sgk4,5,0,0,,,,0,,2,,,,,,0,0,,2,1,2.00,5,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Mar 29,home,Taft,W,8-7,8,7,1,win,20130329_kmfm,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Apr 2,home,Antelope Valley,W,13-1,13,1,12,win,20130402_y17m,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Apr 25,home,Cerro Coso,W,25-4,25,4,21,win,20130425_g5g5,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
Apr 26,home,Cerro Coso,W,18-3,18,3,15,win,20130426_9qb6,2,1,1,,,,0,,1,,,,,,1,0,,,,,2,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
May 4,home,Mt. San Antonio,L,8-0,8,0,8,win,20130504_3xmk,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2013,,Mt. San Jacinto,mtsanjacinto,stevensalazark3mf,Steven Salazar
