date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 4,home,Los Medanos,W,5-4,5,4,1,win,20230204_3zi3,4,1,0,,,,0,1,2,,,,,,0,0,,1,1,1.00,5,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Feb 10,home,Chabot,L,14-4,14,4,10,win,20230210_ddi6,2,0,1,,,,1,,,1,1,1,,,1,0,,1,,,3,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Feb 11,home,Chabot,W,9-3,9,3,6,win,20230211_hxgf,4,2,3,,,,0,1,,,,,,,3,0,,,1,,5,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Feb 14,home,Hartnell,W,21-1,21,1,20,win,20230214_s08i,5,1,1,,,,0,1,1,,,1,,,1,0,,1,2,0.50,7,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Feb 15,home,Hartnell,L,10-6,10,6,4,win,20230215_lsku,5,0,0,,,,0,,3,,,,,,0,0,,1,1,1.00,5,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Feb 17,home,Sacramento City,W,6-4,6,4,2,win,20230217_bdy7,4,1,1,,,1,4,1,2,,,,,,4,1,,,1,,5,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Feb 18,home,Sacramento City,W,6-5,6,5,1,win,20230218_57t4,4,1,1,1,,,0,1,,,,,,,2,1,,1,2,0.50,5,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Feb 21,home,Sequoias,W,18-1,18,1,17,win,20230221_o1l0,3,2,2,1,0,0,1,0,1,0,0,1,0,0,3,1,,0,,,4,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Feb 22,home,Sequoias,W,8-3,8,3,5,win,20230222_a0j6,3,1,1,,,,0,1,2,,,,,1,1,0,,1,,,5,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Feb 25,home,Sequoias,L,6-1,6,1,5,win,20230225_8es1,4,0,1,,,,0,1,1,1,,,,,1,0,,2,,,5,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Mar 1,home,Cosumnes River,L,7-6,7,6,1,win,20230301_xqr2,4,3,2,,,,0,1,1,,,,,,2,0,,,1,,5,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Mar 2,home,Cosumnes River,W,11-2,11,2,9,win,20230302_ln9t,4,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,,0,,,5,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
Mar 7,home,Taft,W,12-6,12,6,6,win,20230307_7smt,3,2,1,1,0,0,1,0,0,0,0,1,0,0,2,1,,0,,,4,2023,2022-23,Fresno City,fresnocitycollege,skycollins8gtk,Sky Collins
