date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Sacramento City,L,13-5,13,5,8,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Jan 29,home,Sacramento City,W,13-5,13,5,8,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 3,home,Sierra,L,10-5,10,5,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 8,home,Mission,L,2-0,2,0,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 10,home,Mission,L,6-3,6,3,3,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 12,home,Santa Rosa,L,6-0,6,0,6,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 16,home,Los Medanos,L,9-4,9,4,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 18,home,Shasta,L,6-4,6,4,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 19,home,Shasta,L,14-13,14,13,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 20,home,Shasta,W,18-9,18,9,9,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 22,home,Laney,L,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 24,home,Laney,L,11-6,11,6,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Feb 26,home,Laney,W,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 2,home,Mendocino,L,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 3,home,Hartnell,W,9-3,9,3,6,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 5,home,Mission,L,10-8,10,8,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 8,home,Skyline,L,13-1,13,1,12,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 10,home,Skyline,L,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 12,home,Chabot,L,11-3,11,3,8,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 15,home,Chabot,L,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 17,home,San Mateo,L,28-0,28,0,28,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 19,home,San Mateo,L,7-6,7,6,1,win,20220319_ok7y,3,2,1,,,,1,1,,,,,,,1,0,,2,,,4,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 22,home,West Valley,L,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 24,home,West Valley,W,9-3,9,3,6,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 27,home,San Francisco,W,6-1,6,1,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 29,home,Cabrillo,L,5-3,5,3,2,win,20220329_nn39,4,0,1,,1,,0,1,,,,,,,3,1,,2,1,2.00,5,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Mar 31,home,Ohlone,L,11-1,11,1,10,win,20220331_1osf,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 2,home,Monterey Peninsula,L,7-4,7,4,3,win,20220402_fco1,4,0,1,,,,0,,1,,,,,,1,0,,2,,,4,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 5,home,San Francisco,W,7-2,7,2,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 7,home,Skyline,L,8-3,8,3,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 9,home,Skyline,L,12-4,12,4,8,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 12,home,Chabot,L,15-5,15,5,10,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 14,home,Chabot,L,12-1,12,1,11,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 16,home,San Mateo,L,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 19,home,San Mateo,L,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 21,home,West Valley,L,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 23,home,West Valley,L,2-0,2,0,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 26,home,San Francisco,W,3-1,3,1,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
Apr 28,home,San Francisco,L,14-4,14,4,10,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Canada,canada,lucasherreraoeva,Lucas Herrera
