date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,East Los Angeles,W,3-2,3,2,1,win,20130201_6tf6,2,1,0,,,,0,,1,,,,,1,0,0,,2,,,3,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 2,home,East Los Angeles,W,3-1,3,1,2,win,20130202_zwr5,4,1,0,,,,0,,2,,,,,,0,0,,1,1,1.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 5,home,Cuesta,W,13-11,13,11,2,win,20130205_mxz2,4,1,2,,,,1,,1,,,,,1,2,0,,2,,,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 8,home,Fresno City,L,5-3,5,3,2,win,20130208_vi6o,3,0,1,,,,1,,1,,1,,,1,1,0,,2,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 8,home,Fresno City,W,11-2,11,2,9,win,20130208_h0rf,4,1,1,,,,0,3,3,1,,,,,1,0,,,,,7,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 9,home,Fresno City,W,1-0,1,0,1,win,20130209_dtqe,4,0,1,,,,0,,,1,,,,,1,0,,2,1,2.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 14,home,Western Nevada,W,5-2,5,2,3,win,20130214_4ilo,3,1,0,,,,0,,2,,,,,1,0,0,,1,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 15,home,Western Nevada,L,2-0,2,0,2,win,20130215_mhtm,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 16,home,Western Nevada,L,6-5,6,5,1,win,20130216_h267,3,0,0,,,,0,1,2,,,,,,0,0,,1,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 20,home,Mt. San Antonio,L,3-2,3,2,1,win,20130220_xnvv,3,0,1,,,,1,1,1,,,,,,1,0,,,1,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 21,home,Sacramento City,W,3-0,3,0,3,win,20130221_s2e1,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 22,home,Sacramento City,W,2-1,2,1,1,win,20130222_hrr6,4,0,0,,,,0,,2,,,,,,0,0,,1,1,1.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 23,home,Sacramento City,W,5-0,5,0,5,win,20130223_uviu,3,0,1,,,,1,1,,,,,,,1,0,,2,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 26,home,Mt. San Antonio,W,1-0,1,0,1,win,20130226_canp,4,0,3,,,,0,,1,,,,,,3,0,,,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Feb 28,home,Irvine Valley,W,7-2,7,2,5,win,20130228_jy29,4,3,2,,,,1,1,1,,,,,,2,0,,,1,,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 2,home,Fullerton,L,11-2,11,2,9,win,20130302_7wkd,4,0,2,,,,1,,,,,,,,2,0,,1,1,1.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 5,home,Cypress,W,4-2,4,2,2,win,20130305_zlsl,2,0,0,,,,0,,1,,,,,2,0,0,,3,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 7,home,Golden West,L,3-2,3,2,1,win,20130307_xhiy,3,0,2,,,,0,,,1,,,,1,2,0,,2,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 9,home,Orange Coast,W,12-0,12,0,12,win,20130309_0zx7,5,2,1,,,,0,1,2,,,,,,1,0,,1,1,1.00,6,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 12,home,Santa Ana,W,9-2,9,2,7,win,20130312_ks04,4,1,1,,,,0,,1,2,,,,1,1,0,,2,1,2.00,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 14,home,Saddleback,L,3-1,3,1,2,win,20130314_rfrd,5,1,2,,,,0,,,,,,,,2,0,,2,1,2.00,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 16,home,Irvine Valley,W,7-2,7,2,5,win,20130316_1w8x,4,1,1,,,,1,1,,,,,,,1,0,,2,1,2.00,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 19,home,Irvine Valley,W,2-1,2,1,1,win,20130319_a6rl,4,0,0,,,,1,,1,,,,,1,0,0,,3,1,3.00,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 21,home,Fullerton,L,5-1,5,1,4,win,20130321_7mky,3,1,1,,,,0,1,,1,,,,,1,0,,1,1,1.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 22,home,Fullerton,L,2-1,2,1,1,win,20130322_uwib,4,0,1,1,,,1,,1,,,,,,2,1,,1,1,1.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Mar 27,home,Santa Barbara,W,5-1,5,1,4,win,20130327_a767,2,1,0,,,,0,2,,,,,,,0,0,,1,1,1.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 4,home,Cypress,L,2-1,2,1,1,win,20130404_r5v8,3,0,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 6,home,Cypress,W,3-2,3,2,1,win,20130406_awpz,3,0,1,,,,0,,,,1,1,,,1,0,1,2,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 9,home,Golden West,L,3-2,3,2,1,win,20130409_htfz,5,0,1,,,,0,,2,,,,,,1,0,,1,1,1.00,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 11,home,Golden West,W,2-1,2,1,1,win,20130411_5yq9,5,0,0,,,,0,,3,,,,,,0,0,,,2,,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 12,home,Orange Coast,W,4-2,4,2,2,win,20130412_o0fs,4,1,1,,,,0,,,,,,,,1,0,1,2,1,2.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 16,home,Orange Coast,W,5-4,5,4,1,win,20130416_4u5e,5,1,2,,,,0,,2,1,,,,,2,0,,,1,,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 18,home,Santa Ana,W,8-6,8,6,2,win,20130418_t32k,3,2,0,,,,0,2,,,,,,,0,0,,2,1,2.00,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 20,home,Santa Ana,W,5-0,5,0,5,win,20130420_rl1i,2,0,0,,,,0,1,2,,,,,1,0,0,,1,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 23,home,Saddleback,W,7-1,7,1,6,win,20130423_t5z3,4,1,1,,,,0,1,2,1,,,,,1,0,,1,,,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
Apr 25,home,Saddleback,L,3-1,3,1,2,win,20130425_o8u7,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
May 3,home,El Camino-Compton Center,L,2-0,2,0,2,win,20130503_mzae,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
May 4,home,El Camino-Compton Center,W,8-5,8,5,3,win,20130504_spgf,5,2,3,,,,0,,1,1,,,,,3,0,,,1,,5,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
May 4,home,El Camino-Compton Center,L,7-1,7,1,6,win,20130504_48u1,3,0,2,,,,0,,,,,,,1,2,0,,1,1,1.00,4,2013,,Riverside,riverside,nicolaskingyf6w,Nicolas King
