date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Skyline,L,6-5,6,5,1,win,20160129_33ey,0,0,0,,,,0,,,,1,,,,0,0,,,,,0,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Jan 30,home,San Francisco,W,12-5,12,5,7,win,20160130_9dmv,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Feb 2,home,Hartnell,L,7-3,7,3,4,win,20160202_04bm,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Feb 4,home,Cabrillo,L,2-1,2,1,1,win,20160204_y3kq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Feb 9,home,Santa Rosa,L,9-0,9,0,9,win,20160209_8g8q,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Feb 13,home,Redwoods,W,10-0,10,0,10,win,20160213_fv9u,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Feb 18,home,Canada,W,7-3,7,3,4,win,20160218_zbje,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Feb 26,home,Ohlone,W,7-0,7,0,7,win,20160226_omtg,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Mar 5,home,Napa,W,17-1,17,1,16,win,20160305_vxn9,1,1,1,,,,1,,,,,,,,1,0,,,,,1,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Mar 8,home,Napa,W,5-3,5,3,2,win,20160308_4zmd,0,0,0,,,,0,,,,1,,,,0,0,,,,,0,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Mar 12,home,Contra Costa,L,4-3,4,3,1,win,20160312_gart,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Mar 19,home,Yuba,W,12-1,12,1,11,win,20160319_4at3,1,1,0,,,,0,1,1,,,,,,0,0,,,,,2,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Mar 22,home,Yuba,W,7-2,7,2,5,win,20160322_10w3,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Mar 28,home,Mendocino,W,20-0,20,0,20,win,20160328_ce0s,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Mar 31,home,Folsom Lake,W,19-5,19,5,14,win,20160331_ao5e,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Apr 2,home,Los Medanos,W,4-2,4,2,2,win,20160402_amd0,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Apr 14,home,Napa,W,8-2,8,2,6,win,20160414_kd89,4,1,2,,,,2,,,,,,,1,2,0,,2,1,2.00,5,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Apr 16,home,Contra Costa,W,14-2,14,2,12,win,20160416_0kg9,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Apr 19,home,Solano,W,7-5,7,5,2,win,20160419_c590,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2016,,Laney,laney,mateocalle4ang,Mateo Calle
Apr 26,home,Folsom Lake,W,16-3,16,3,13,win,20160426_45wf,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2016,,Laney,laney,mateocalle4ang,Mateo Calle
