date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Ventura,L,12-2,12,2,10,win,20220129_o149,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Feb 4,home,Cerritos,W,17-5,17,5,12,win,20220204_jkrt,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Feb 16,home,Mission,L,8-7,8,7,1,win,20220216_25u0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Feb 19,home,Yuba,W,25-3,25,3,22,win,20220219_dvwd,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Feb 21,home,Cabrillo,L,14-9,14,9,5,win,20220221_htap,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Feb 27,home,Contra Costa,W,14-3,14,3,11,win,20220227_n9s8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Mar 1,home,Sierra,W,22-2,22,2,20,win,20220301_0r75,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Mar 12,home,Modesto,W,11-8,11,8,3,win,20220312_4rfe,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Apr 1,home,Folsom Lake,W,6-3,6,3,3,win,20220401_2596,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Apr 9,home,Taft,W,12-3,12,3,9,win,20220409_dxuh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Apr 15,home,Cosumnes River,L,4-2,4,2,2,win,20220415_xeva,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Apr 23,home,American River,W,10-1,10,1,9,win,20220423_14zg,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
Apr 29,home,Santa Rosa,W,7-1,7,1,6,win,20220429_njgm,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
May 7,home,Sierra,W,7-2,7,2,5,win,20220507_usn0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
May 14,home,Lassen,W,8-6,8,6,2,win,20220514_obdx,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
May 21,home,Folsom Lake,L,4-3,4,3,1,win,20220521_r874,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,San Joaquin Delta,sanjoaquindelta,fidelulloazjlm,Fidel Ulloa
