date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Shasta,W,8-2,8,2,6,win,20190125_7y7b,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Jan 31,home,Skyline,W,7-4,7,4,3,win,20190131_whn0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Feb 7,home,Lassen,W,6-2,6,2,4,win,20190207_9ktx,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Feb 18,home,Sequoias,W,4-0,4,0,4,win,20190218_knr8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Feb 23,home,Merced,L,8-5,8,5,3,win,20190223_1sqj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Mar 1,home,Sacramento City,W,6-5,6,5,1,win,20190301_3qc6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Mar 11,home,Folsom Lake,W,13-1,13,1,12,win,20190311_4nyl,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Mar 12,home,Sierra,L,13-10,13,10,3,win,20190312_2okd,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Mar 14,home,Sierra,L,14-10,14,10,4,win,20190314_oi67,1,1,1,1,,,1,,,,,,,,2,1,,,,,1,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Mar 15,home,Sierra,L,12-3,12,3,9,win,20190315_nhqj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Mar 19,home,Shasta,W,7-4,7,4,3,win,20190319_yhki,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Mar 21,home,Skyline,W,11-8,11,8,3,win,20190321_nyw5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Mar 28,home,Diablo Valley,W,7-3,7,3,4,win,20190328_jxst,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Mar 30,home,Diablo Valley,L,8-1,8,1,7,win,20190330_qqu7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Apr 2,home,Santa Rosa,L,9-8,9,8,1,win,20190402_84lg,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Apr 11,home,Modesto,W,7-6,7,6,1,win,20190411_rf9t,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Apr 20,home,San Joaquin Delta,L,33-16,33,16,17,win,20190420_cwat,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Apr 23,home,American River,W,7-5,7,5,2,win,20190423_1dzf,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Apr 26,home,American River,L,7-1,7,1,6,win,20190426_jz21,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
Apr 30,home,Marin,W,12-8,12,8,4,win,20190430_b8zj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
May 4,home,Feather River,W,6-3,6,3,3,win,20190504_dmet,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
May 10,home,San Joaquin Delta,L,11-7,11,7,4,win,20190510_eomw,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,,Cosumnes River,cosumnesriver,kylegalartvw5i,Kyle Galart
