date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Fullerton,L,12-0,12,0,12,win,20220127_kpna,3,0,1,,,,0,,,,,,,,1,0,,2,,,3,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Jan 29,home,Fullerton,L,2-1,2,1,1,win,20220129_opxz,4,0,0,,,,1,,2,,,,,,0,0,,1,1,1.00,4,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Feb 1,home,West LA,W,8-6,8,6,2,win,20220201_blib,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Feb 4,home,San Joaquin Delta,L,17-5,17,5,12,win,20220204_jkrt,3,1,0,,,,0,1,2,,,,,,0,0,,1,,,4,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Feb 5,home,LA Valley,L,6-4,6,4,2,win,20220205_z0jl,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Feb 8,home,Santa Ana,L,13-4,13,4,9,win,20220208_u8j4,2,1,1,,,,0,,,,,,,,1,0,,,1,,2,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Feb 10,home,Santa Ana,T,11-11,11,11,0,tie,20220210_zeeq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Feb 12,home,Victor Valley,W,10-9,10,9,1,win,20220212_rxtp,5,0,0,,,,0,,,,,,,,0,0,,,5,,5,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Mar 3,home,East Los Angeles,L,3-1,3,1,2,win,20220303_ugws,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Mar 5,home,East Los Angeles,L,9-1,9,1,8,win,20220305_huka,4,0,0,,,,0,,2,,,,,,0,0,,1,1,1.00,4,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Mar 12,home,Compton,L,6-4,6,4,2,win,20220312_nugc,5,0,0,,,,0,,,,,,,,0,0,,,4,,5,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Mar 15,home,El Camino,L,5-2,5,2,3,win,20220315_ttrd,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Mar 19,home,El Camino,W,5-3,5,3,2,win,20220319_3t25,3,0,1,,,,0,1,1,,,,,,1,0,,1,,,4,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Mar 22,home,Mt. San Antonio,L,10-6,10,6,4,win,20220322_e4l6,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Mar 24,home,Mt. San Antonio,L,25-7,25,7,18,win,20220324_y23j,3,0,1,,,,0,,,,,,,,1,0,,2,,,3,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Mar 31,home,Long Beach,L,7-4,7,4,3,win,20220331_3ape,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Apr 5,home,Oxnard,W,7-6,7,6,1,win,20220405_w38o,3,0,1,,,,1,1,1,,,,,,1,0,,,1,,4,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Apr 13,home,Cuesta,L,13-5,13,5,8,win,20220413_syhj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Apr 14,home,Allan Hancock,L,19-5,19,5,14,win,20220414_lqcg,5,1,1,,,,0,,2,,,,,,1,0,,1,1,1.00,5,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Apr 21,home,Rio Hondo,L,15-2,15,2,13,win,20220421_0apn,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Apr 26,home,Pasadena City,L,6-0,6,0,6,win,20220426_yvss,3,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,3,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
Apr 28,home,Pasadena City,W,7-6,7,6,1,win,20220428_obc1,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Cerritos,cerritos,mosesdokesq60n,Moses Dokes
