date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 31,home,Cerro Coso,W,6-2,6,2,4,win,20150131_f8yh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Feb 3,home,San Diego City,L,4-3,4,3,1,win,20150203_c3ar,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Feb 17,home,Grossmont,L,5-0,5,0,5,win,20150217_ooup,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Feb 21,home,Victor Valley,W,15-6,15,6,9,win,20150221_hzoc,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Feb 26,home,Long Beach,L,6-4,6,4,2,win,20150226_ppx2,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Mar 5,home,LA Valley,L,8-2,8,2,6,win,20150305_om4n,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Mar 12,home,Bakersfield,L,12-4,12,4,8,win,20150312_czlz,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Mar 17,home,Citrus,L,8-2,8,2,6,win,20150317_1s9o,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Mar 21,home,Glendale,L,7-1,7,1,6,win,20150321_cjcg,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Mar 31,home,LA Harbor,L,8-2,8,2,6,win,20150331_6484,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Apr 7,home,LA Mission,L,8-5,8,5,3,win,20150407_yxmn,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,,West LA,westla,petermhuyr,Peter M.
Apr 24,home,Citrus,L,11-3,11,3,8,win,20150424_nta1,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2015,,West LA,westla,petermhuyr,Peter M.
