date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Butte,W,4-3,4,3,1,win,20190125_n783,4,0,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Jan 26,home,Butte,W,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Jan 27,home,Butte,L,5-1,5,1,4,win,20190127_v0fb,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 1,home,Marin,W,6-1,6,1,5,win,20190201_go5g,3,1,1,,,1,3,,1,,,,1,,4,1,,,2,,4,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 1,home,Marin,W,8-3,8,3,5,win,20190201_y233,2,2,2,,,,1,,,,,1,,1,2,0,,1,,,4,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 5,home,Butte,,,,,5,win,,,,,,,,,,,,,,,,,,,,,,,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 6,home,Fresno City,L,10-1,10,1,9,win,20190206_wjn7,3,0,1,,,,0,1,1,,,,,,1,0,,,1,,4,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 7,home,Gavilan,W,9-2,9,2,7,win,20190207_vga5,3,0,0,,,,0,,1,,,,,,0,0,1,2,,,3,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 7,home,Gavilan,W,7-2,7,2,5,win,20190207_gw2g,3,2,1,,,,1,1,,,,,,,1,0,,,2,,4,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 11,home,Feather River,L,8-1,8,1,7,win,20190211_evf7,2,0,2,,,,1,,,,,,,,2,0,,,,,2,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 12,home,Fresno City,L,8-3,8,3,5,win,20190212_3b7r,4,0,0,,,,0,,2,,,,,,0,0,,1,1,1.00,4,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 15,home,Mission,,,,,5,win,,,,,,,,,,,,,,,,,,,,,,,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 16,home,Mission,,,,,5,win,,,,,,,,,,,,,,,,,,,,,,,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 19,home,Mendocino,W,2-0,2,0,2,win,20190219_8jun,2,0,1,,,,0,,,,,1,,1,1,0,,2,,,4,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 20,home,Solano,W,5-3,5,3,2,win,20190220_lf6o,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 21,home,Contra Costa,W,19-1,19,1,18,win,20190221_9qzv,3,2,2,,1,,3,1,,,,1,,,4,1,,1,,,5,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
Feb 22,home,Contra Costa,W,15-5,15,5,10,win,20190222_lzd6,5,1,0,,,,1,1,3,,,,,,0,0,,1,1,1.00,6,2019,,Folsom Lake,folsomlake,braedenholliday8v6t,Braeden Holliday
