date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,West LA,W,5-4,5,4,1,win,20180127_vmjc,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
Jan 30,home,West LA,W,19-8,19,8,11,win,20180130_4n90,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
Mar 1,home,Desert,W,15-3,15,3,12,win,20180301_ywkb,2,0,1,1,,,0,,1,,,,,,2,1,,,,,2,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
Mar 29,home,Mt. San Jacinto,W,13-6,13,6,7,win,20180329_g1ye,3,2,1,,,,2,1,,,,,1,,1,0,,1,2,0.50,5,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
Mar 31,home,Mt. San Jacinto,L,16-15,16,15,1,win,20180331_7xx4,2,2,1,,,,0,1,,,,,,,1,0,,1,,,3,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
Apr 3,home,Imperial Valley,W,17-3,17,3,14,win,20180403_ow1g,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
Apr 6,home,Imperial Valley,W,12-4,12,4,8,win,20180406_8ysg,3,0,0,,,,0,,1,,,1,,,0,0,,1,1,1.00,4,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
Apr 13,home,San Diego Mesa,W,23-7,23,7,16,win,20180413_7tin,0,0,0,,,,1,1,,,,,,,0,0,,,,,1,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
Apr 26,home,Palomar,W,5-1,5,1,4,win,20180426_rkt2,2,1,0,,,,0,2,1,,,,,,0,0,,1,,,4,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
Apr 27,home,Palomar,L,17-6,17,6,11,win,20180427_qm7r,4,1,1,,,,0,,2,,,,,,1,0,,,1,,4,2018,2017-18,Grossmont,grossmont,dylancrafto0nl,Dylan Craft
