date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Butte,L,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 4,home,Butte,L,9-8,9,8,1,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 4,home,Butte,L,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 10,home,Santa Rosa,L,7-0,7,0,7,win,20120210_b6s2,3,0,0,,,,0,,2,,,,,,0,0,,1,,,3,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 11,home,Modesto,L,10-2,10,2,8,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 11,home,Modesto,L,4-0,4,0,4,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 16,home,Siskiyous,W,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 17,home,Siskiyous,W,12-6,12,6,6,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 17,home,Siskiyous,W,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 23,home,Skyline,L,13-6,13,6,7,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 25,home,Skyline,W,11-3,11,3,8,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Feb 25,home,Skyline,L,11-8,11,8,3,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Mar 2,home,Laney,L,6-4,6,4,2,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Mar 3,home,Marin,L,13-2,13,2,11,win,20120303_ntb8,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Mar 6,home,Los Medanos,L,7-0,7,0,7,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Mar 8,home,Solano,L,5-0,5,0,5,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Mar 10,home,Laney,L,11-1,11,1,10,win,20120310_m56q,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Mar 19,home,Contra Costa,L,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
Mar 20,home,Los Medanos,W,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Mendocino,mendocino,adamdomingoa0zd,Adam Domingo
