date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Desert,L,4-0,4,0,4,win,20230127_9qqy,3,0,1,,,,0,,,,,,,,1,0,,2,,,3,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Jan 28,home,Desert,L,8-3,8,3,5,win,20230128_779k,3,1,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Feb 1,home,San Diego City,L,12-6,12,6,6,win,20230201_ol7o,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Feb 3,home,San Joaquin Delta,L,9-4,9,4,5,win,20230203_s4cx,3,0,1,,,,0,,1,1,,,,,1,0,,,1,,3,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Feb 8,home,Barstow,W,12-3,12,3,9,win,20230208_isd1,4,0,0,,,,0,,1,,,1,,,0,0,,1,2,0.50,5,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Feb 9,home,Moorpark,W,3-1,3,1,2,win,20230209_u0cn,2,1,1,,,,0,1,1,1,,,,,1,0,,,,,3,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Feb 16,home,Oxnard,L,12-8,12,8,4,win,20230216_yki3,2,1,2,,,,0,1,,1,,,,1,2,0,,1,,,4,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Feb 17,home,San Diego City,L,5-1,5,1,4,win,20230217_h449,3,0,1,,,,0,1,1,,,,,,1,0,,,1,,4,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Feb 18,home,LA Valley,L,5-4,5,4,1,win,20230218_agfm,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Feb 21,home,Compton,W,10-3,10,3,7,win,20230221_ovz3,3,0,0,,,,1,,1,,,1,,,0,0,,2,,,4,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Feb 22,home,Compton,L,7-1,7,1,6,win,20230222_jt7u,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Mar 2,home,East Los Angeles,W,8-6,8,6,2,win,20230302_eqv3,3,1,2,,,,2,,,,,1,,,2,0,,,1,,4,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Mar 3,home,Compton,W,3-1,3,1,2,win,20230303_bh5z,4,0,1,,,,0,,2,,,,,,1,0,,,1,,4,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
Mar 4,home,East Los Angeles,L,6-0,6,0,6,win,20230304_363z,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2023,2022-23,LA Harbor,laharbor,mikeygonsalezgib2,Mikey Gonsalez
