date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,American River,W,9-7,9,7,2,win,20180127_hfxq,6,0,1,,,,2,,1,,,,,,1,0,,2,2,1.00,6,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Jan 30,home,Hartnell,W,5-3,5,3,2,win,20180130_um47,1,0,0,,,,0,1,,,,,,,0,0,,1,,,2,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Feb 1,home,San Joaquin Delta,L,8-2,8,2,6,win,20180201_ki0k,4,0,1,1,,,0,,2,,1,,,,2,1,,,1,,4,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Feb 3,home,San Joaquin Delta,L,8-1,8,1,7,win,20180203_a1m7,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Feb 8,home,Cabrillo,W,3-2,3,2,1,win,20180208_e5i0,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Feb 15,home,Modesto,W,10-7,10,7,3,win,20180215_bvvm,4,0,0,,,,0,,2,,,,,,0,0,,1,1,1.00,4,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Feb 22,home,Skyline,W,5-4,5,4,1,win,20180222_7694,2,1,0,,,,0,1,1,,,,,,0,0,,,1,,3,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Mar 8,home,San Mateo,L,10-1,10,1,9,win,20180308_h3ka,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Mar 20,home,Chabot,L,4-3,4,3,1,win,20180320_wc4y,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Mar 26,home,Chabot,L,23-2,23,2,21,win,20180326_fmh5,2,0,1,,,,0,,,,,,,,1,0,1,1,,,2,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Mar 27,home,Cabrillo,L,17-2,17,2,15,win,20180327_vnps,4,0,1,1,,,0,,1,,,,,,2,1,,1,1,1.00,4,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Apr 5,home,San Mateo,W,7-6,7,6,1,win,20180405_vyen,3,1,2,,,,0,1,,,,,,,2,0,,,1,,4,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Apr 7,home,San Mateo,L,2-1,2,1,1,win,20180407_xjew,1,0,0,,,,0,,1,,,1,,,0,0,,,,,2,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Apr 14,home,De Anza,W,2-1,2,1,1,win,20180414_hayj,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
Apr 21,home,Chabot,L,11-5,11,5,6,win,20180421_qshh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,2017-18,West Valley,westvalley,dannyoreilly59qv,Danny O'Reilly
