date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,West LA,W,4-1,4,1,3,win,20140201_mtft,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Feb 11,home,San Bernardino,W,7-5,7,5,2,win,20140211_gb3w,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Feb 22,home,LA Pierce,W,15-11,15,11,4,win,20140222_y82t,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Mar 6,home,Cerritos,L,3-1,3,1,2,win,20140306_6qd2,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Mar 11,home,Pasadena,W,13-0,13,0,13,win,20140311_hymk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Mar 13,home,Pasadena,W,5-0,5,0,5,win,20140313_qzxc,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Mar 15,home,Pasadena,W,10-2,10,2,8,win,20140315_9dxo,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Mar 22,home,Mt. San Antonio,L,5-4,5,4,1,win,20140322_0ros,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Mar 27,home,El Camino-Compton Center,W,14-10,14,10,4,win,20140327_kv2c,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Apr 1,home,East Los Angeles,L,6-0,6,0,6,win,20140401_r3l0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Apr 3,home,East Los Angeles,L,11-3,11,3,8,win,20140403_isar,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Apr 14,home,Antelope Valley,W,11-6,11,6,5,win,20140414_d8fm,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
Apr 25,home,Long Beach,L,12-2,12,2,10,win,20140425_l67z,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
May 3,home,Orange Coast,L,8-2,8,2,6,win,20140503_qzlb,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,El Camino,elcamino,ryanpordes5w23,Ryan Pordes
