date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Moorpark,L,12-1,12,1,11,win,20200124_4ddh,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Jan 25,home,Feather River,L,10-0,10,0,10,win,20200125_pjc3,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Jan 26,home,Bakersfield,L,10-3,10,3,7,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Jan 28,home,Barstow,L,3-2,3,2,1,win,20200128_1jyj,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Jan 30,home,Allan Hancock,L,8-3,8,3,5,win,20200130_z0nz,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 3,home,Antelope Valley,W,8-1,8,1,7,win,20200203_nubk,4,1,1,,,,0,1,1,,,,,,1,0,,1,1,1.00,5,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 7,home,Ohlone,L,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 8,home,Ohlone,L,14-7,14,7,7,win,20200208_ypv6,3,0,0,,,,0,,2,,,,,1,0,0,,2,,,4,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 8,home,Ohlone,L,14-7,14,7,7,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 11,home,Allan Hancock,L,6-3,6,3,3,win,20200211_3hrb,4,0,1,,,,0,,,,,,,,1,0,,,2,,4,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 13,home,Antelope Valley,W,16-3,16,3,13,win,20200213_xgcp,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 18,home,Reedley,L,6-4,6,4,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 20,home,Reedley,L,9-0,9,0,9,win,20200220_w6hv,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 22,home,Reedley,W,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 25,home,Sequoias,L,17-12,17,12,5,win,20200225_afqg,3,1,1,,,,2,,,,,,,,1,0,,1,1,1.00,3,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 27,home,Sequoias,L,4-3,4,3,1,win,20200227_vnxk,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Feb 29,home,Sequoias,L,8-0,8,0,8,win,20200229_wyu9,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 3,home,Fresno City,L,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 5,home,Fresno City,L,6-5,6,5,1,win,20200305_x1va,3,1,0,,,,0,1,,,,,,,0,0,1,1,2,0.50,4,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 7,home,Fresno City,L,9-2,9,2,7,win,20200307_acji,3,0,1,,,,1,,,,,,,,1,0,,,2,,3,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 11,home,West Hills Coalinga,W,10-5,10,5,5,win,20200311_1fdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 12,home,West Hills Coalinga,W,7-6,7,6,1,win,20200312_jihz,6,0,3,,,,1,1,1,,,,,,3,0,,2,,,7,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 14,home,West Hills Coalinga,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 17,home,Cuesta,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 24,home,Porterville,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 26,home,Porterville,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 28,home,Porterville,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Mar 31,home,Merced,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 2,home,Merced,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 4,home,Merced,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 7,home,LA Valley,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 8,home,Oxnard,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 9,home,LA Pierce,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 10,home,Compton,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 14,home,Sequoias,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 15,home,Porterville,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 18,home,Fresno City,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 21,home,West Hills Coalinga,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 23,home,Merced,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
Apr 24,home,Reedley,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Taft,taft,andrewveleza0r7,Andrew Velez
