date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,Canada,L,9-8,9,8,1,win,20180201_2emu,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Feb 8,home,Mission,L,22-8,22,8,14,win,20180208_lu5h,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Feb 27,home,Solano,W,16-13,16,13,3,win,20180227_gc8w,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Feb 28,home,Los Medanos,L,7-5,7,5,2,win,20180228_6z2o,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Mar 6,home,Cerro Coso,W,6-1,6,1,5,win,20180306_imag,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Mar 9,home,Cerro Coso,W,9-0,9,0,9,win,20180309_iznv,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Mar 10,home,Cerro Coso,W,9-6,9,6,3,win,20180310_eab1,0,0,0,,,,0,,,,,,,1,0,0,,1,,,1,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Mar 15,home,Reedley,W,4-2,4,2,2,win,20180315_b9y5,4,1,1,,,,0,,1,,,1,,,1,0,,1,1,1.00,5,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Mar 17,home,Reedley,L,6-3,6,3,3,win,20180317_njng,1,0,0,,,,0,,1,,,1,,,0,0,,,,,2,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Mar 20,home,West Hills Coalinga,W,18-0,18,0,18,win,20180320_w02e,5,2,1,,,,2,,,,,1,,,1,0,,1,2,0.50,6,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Mar 27,home,Canyons,L,5-2,5,2,3,win,20180327_b9xb,1,0,0,,,,0,,1,,,,,1,0,0,,1,,,2,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Mar 28,home,East Los Angeles,L,15-3,15,3,12,win,20180328_2z14,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Mar 29,home,Cuesta,L,9-7,9,7,2,win,20180329_9cco,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 3,home,Sequoias,L,7-0,7,0,7,win,20180403_a3tj,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 5,home,Sequoias,W,10-1,10,1,9,win,20180405_md0l,4,0,3,,,,2,,,,,,,,3,0,,1,,,4,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 8,home,Sequoias,L,6-1,6,1,5,win,20180408_rvhm,3,0,1,,,,1,,1,,,,,,1,0,,,1,,3,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 10,home,Taft,L,6-5,6,5,1,win,20180410_ahd9,3,1,1,,,,0,1,,,,,,,1,0,,,2,,4,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 12,home,Taft,L,8-6,8,6,2,win,20180412_54gy,3,0,2,,,,1,,,,,1,,,2,0,,,1,,4,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 14,home,Taft,L,5-2,5,2,3,win,20180414_mb8t,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 15,home,West Hills Coalinga,W,16-1,16,1,15,win,20180415_sx3u,6,1,1,,,,2,,1,,,,,,1,0,,2,2,1.00,6,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 15,home,West Hills Coalinga,W,16-5,16,5,11,win,20180415_a2on,3,1,0,,,,1,2,1,,,,,,0,0,,,2,,5,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 17,home,Fresno City,L,4-1,4,1,3,win,20180417_4zc5,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
Apr 27,home,Porterville,W,8-1,8,1,7,win,20180427_mzhi,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,2017-18,Merced,merced,kobenguyen3fe3,Kobe Nguyen
