date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Mt. San Antonio,L,21-5,21,5,16,win,20230203_0thr,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Feb 4,home,Mt. San Antonio,W,6-4,6,4,2,win,20230204_y0ti,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Feb 9,home,LA Pierce,W,15-4,15,4,11,win,20230209_lgbj,1,1,0,,,,0,1,,,,,,,0,0,,,,,2,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Feb 10,home,Merced,W,13-2,13,2,11,win,20230210_brje,2,0,0,,,,0,,,,,,,,0,0,,1,,,2,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Feb 14,home,Chaffey,W,9-8,9,8,1,win,20230214_ynr5,4,0,1,,,,0,,1,,,,,,1,0,,,2,,4,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Feb 21,home,Long Beach,W,7-3,7,3,4,win,20230221_96z2,4,0,2,,,,0,,,,,,,,2,0,,2,,,4,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Feb 22,home,San Bernardino Valley,W,11-5,11,5,6,win,20230222_cge5,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Feb 26,home,Citrus,W,2-1,2,1,1,win,20230226_w88g,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Mar 4,home,Canyons,W,13-7,13,7,6,win,20230304_h5ab,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Mar 9,home,Irvine Valley,W,11-10,11,10,1,win,20230309_fp9k,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Mar 13,home,Golden West,L,10-3,10,3,7,win,20230313_ndge,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Mar 17,home,Golden West,W,6-5,6,5,1,win,20230317_34ao,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Mar 18,home,Golden West,L,3-1,3,1,2,win,20230318_ikhh,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Mar 25,home,Fullerton,W,5-4,5,4,1,win,20230325_8o7i,3,1,1,,,,0,1,1,,,,,,1,0,,1,,,4,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Apr 6,home,Cuesta,W,10-9,10,9,1,win,20230406_t7xq,3,1,1,,,1,2,1,1,,,,,,4,1,,,1,,4,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Apr 7,home,East Los Angeles,W,13-5,13,5,8,win,20230407_qm8s,5,1,3,3,,,2,,,,,,,,6,3,,1,1,1.00,5,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
Apr 13,home,Saddleback,L,11-3,11,3,8,win,20230413_hkli,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,Cypress,cypress,lucaarenado1u1h,Luca Arenado
