date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Mt. San Jacinto,L,13-8,13,8,5,win,20230127_4ltt,3,0,0,,,,0,,,,,,,,0,0,,,3,,3,2023,2022-23,San Diego City,sandiegocity,drewlazorfwge,Drew Lazor
Jan 28,home,Compton,L,13-6,13,6,7,win,20230128_ham2,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2023,2022-23,San Diego City,sandiegocity,drewlazorfwge,Drew Lazor
Feb 1,home,LA Harbor,W,12-6,12,6,6,win,20230201_ol7o,3,0,2,,,,0,,1,,1,1,,,2,0,,,,,4,2023,2022-23,San Diego City,sandiegocity,drewlazorfwge,Drew Lazor
Feb 2,home,Desert,W,8-3,8,3,5,win,20230202_v6ox,3,1,2,1,,,0,,1,,,1,,,3,1,,,,,4,2023,2022-23,San Diego City,sandiegocity,drewlazorfwge,Drew Lazor
Feb 4,home,Desert,L,9-4,9,4,5,win,20230204_d4q8,4,2,2,1,1,,0,,,,,,,,5,2,,1,1,1.00,4,2023,2022-23,San Diego City,sandiegocity,drewlazorfwge,Drew Lazor
Feb 7,home,West LA,W,7-0,7,0,7,win,20230207_0lms,2,1,2,,,,1,,,,,2,,,2,0,,,,,4,2023,2022-23,San Diego City,sandiegocity,drewlazorfwge,Drew Lazor
Feb 8,home,Chaffey,W,6-1,6,1,5,win,20230208_1idx,4,1,2,,,,0,,1,,,,,,2,0,,,1,,4,2023,2022-23,San Diego City,sandiegocity,drewlazorfwge,Drew Lazor
