date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Reedley,L,7-4,7,4,3,win,20220127_3654,5,1,3,,,1,1,,,,,,,,6,1,,,2,,5,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Jan 30,home,Reedley,L,8-6,8,6,2,win,20220130_sxtf,4,0,0,,,,0,1,1,,,,,,0,0,1,1,2,0.50,5,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 3,home,Merced,L,3-2,3,2,1,win,20220203_9b71,4,0,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 5,home,Diablo Valley,L,4-3,4,3,1,win,20220205_n2fd,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 8,home,West Valley,W,9-3,9,3,6,win,20220208_rili,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 10,home,Marin,L,5-4,5,4,1,win,20220210_p9zg,2,0,0,,,,0,1,,,,,,,0,0,,,2,,3,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 11,home,Laney,W,11-3,11,3,8,win,20220211_ic1o,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 12,home,Diablo Valley,L,10-9,10,9,1,win,20220212_dh0d,4,0,1,,,,0,,,,,,,,1,0,,,2,,4,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 15,home,Merced,L,4-3,4,3,1,win,20220215_tc1a,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 17,home,San Joaquin Delta,L,8-1,8,1,7,win,20220217_e97h,2,0,0,,,,0,,,,,,,,0,0,1,1,1,1.00,2,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 18,home,Feather River,W,11-9,11,9,2,win,20220218_3don,4,0,1,1,,,2,,,,,,,,2,1,,,3,,4,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 21,home,San Joaquin Delta,W,14-9,14,9,5,win,20220221_htap,6,1,3,,,1,6,,2,,,,,,6,1,,,1,,6,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 23,home,Santa Rosa,W,3-0,3,0,3,win,20220223_cbw2,2,0,0,,,,0,1,,,,,,,0,0,,,2,,3,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
Feb 24,home,Santa Rosa,L,4-3,4,3,1,win,20220224_s2g7,3,0,1,,,,2,,1,,,,,,1,0,,,1,,3,2022,,Cabrillo,cabrillo,alextolbert15lq,Alex Tolbert
